country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
2011-Q4,-1618.3,-1626.0,-1604.2,-1568.8,20911.7,20911.7,20739.0,20739.0,5055.5,3845.5,5009.7,3833.0,4485.0,4641.6,4451.5,4585.2,3347.3,3494.1,3336.7,3457.6,1970.8,1970.8,1957.2,1967.6,3515.8,3571.0,3489.6,3550.1,9400.4,9552.4,9320.6,9537.9,3430.6,3430.6,3403.4,3403.4,2454.0,2550.8,2427.6,2584.4,22448.5,22101.2,22251.4,21940.7,88405.0,5606632.8,22448.5,22101.2,83.623691464,,1.62889,4.73925,78.948360724,22251.4,21940.7,105717.6,5496105.1,1536.9,1584.6,1512.4,1579.1,335.5,383.4,15047.9,14811.3,14853.1,14515.4,48728.3,3090345.7,12813.9,12182.1,79.984500515,,2.6416,7.06761,77.501847585,12649.4,12095.4,60922.2,3167258.2,8936.3,566739.9,2234.1,2234.1,80.474554419,,-14.29985,-11.07571,78.989134382,2203.8,2203.8,11104.5,577307.8,8683.4,8761.5,8619.0,8727.1,30487.4,1933505.9,7569.4,7621.8,88.677655687,,2.24882,5.3989,88.57905999,7521.6,7568.8,34380.0,1787366.2,493.7,493.7,492.2,492.2,1114.0,1114.0,1097.4,1097.4,620.2,620.2,605.2,605.2,22288.8,1413550.7,5579.9,5572.2,87.339690005,,8.06604,11.83416,93.383224834,5535.0,5570.4,25519.6,1326728.3,28792.9,1826040.4,7198.2,7198.2,83.365433016,,11.43977,27.84623,112.506509827,7139.2,7139.2,34538.1,1795587.7,15.76792,6757.0,955.7,1195.5,988.6,1149.4,8329.4
2012-Q1,-1436.8,-1692.2,-1408.2,-1686.3,21990.1,21990.1,21507.1,21507.1,4029.5,3881.2,3958.0,3785.0,5169.7,4931.0,5058.1,4802.1,3944.7,3764.3,3871.8,3673.5,2089.4,2089.4,2041.3,1961.6,3938.4,3756.7,3850.1,3606.8,10701.5,10357.3,10449.7,9966.7,3850.5,3850.5,3754.2,3754.2,2912.6,2750.1,2845.5,2605.8,24185.1,22879.5,23654.6,22243.7,91518.0,5780788.8,24185.1,22879.5,85.389304737,,1.38078,4.27654,80.03846614,23654.6,22243.7,107177.3,5571994.4,2195.0,1643.3,2147.5,1613.1,-92.6,-71.6,16067.9,15572.6,15683.0,15073.8,51802.2,3272116.5,13132.1,12950.5,81.695649397,,4.08147,8.95276,80.665059527,12816.1,12589.0,63408.7,3296528.8,11743.4,741780.5,2935.9,2935.9,81.292025928,,30.09095,16.50132,102.757713127,2866.9,2866.9,14446.0,751025.2,9646.5,9072.7,9451.4,8909.6,31553.2,1993079.7,8360.3,7888.3,89.680930166,,2.33827,9.60891,90.650276794,8208.7,7745.7,35183.9,1829159.7,581.9,581.9,571.1,571.1,1286.2,1286.2,1242.7,1242.7,704.3,704.3,671.6,671.6,22535.2,1423448.5,5889.3,5633.8,89.670121923,,-1.52204,3.75231,91.961892946,5763.8,5485.7,25131.2,1306535.0,29304.1,1851008.7,7326.0,7326.0,84.458311764,,0.45846,22.41017,113.022303167,7171.9,7171.9,34696.5,1803819.7,15.8314,3188.0,611.8,215.1,600.0,157.2,3704.0
2012-Q2,-1602.1,-1479.1,-1449.4,-1296.5,21874.0,21874.0,20745.9,20745.9,3600.9,4002.8,3412.0,3777.8,5047.3,5007.2,4776.0,4762.7,3746.1,3736.4,3583.4,3608.1,2031.8,2031.8,1898.7,1937.7,3943.5,3987.1,3740.9,3792.8,11194.0,11410.5,10659.2,10847.6,4610.7,4610.7,4424.9,4424.9,2639.8,2812.7,2493.4,2630.0,23132.0,23760.4,22052.2,22501.2,95041.6,5898689.9,23132.0,23760.4,87.661848711,,1.15795,4.22122,80.965271229,22052.2,22501.2,108418.4,5636515.2,1258.0,1724.5,1306.3,1612.1,289.9,141.6,15290.3,15704.1,14539.8,14956.9,53046.2,3292278.1,12882.9,13261.6,83.899274829,,-0.28806,-0.65847,80.432699276,12251.6,12552.8,63226.1,3287032.9,9629.8,597666.4,2407.4,2407.4,83.51812688,,-20.18412,12.07721,82.016976607,2288.2,2288.2,11530.2,599437.4,9153.9,9424.8,8820.3,9051.1,32489.4,2016434.5,7957.3,8122.4,91.397815232,,1.03281,7.78435,91.586522428,7636.9,7825.7,35547.3,1848051.4,510.9,510.9,485.7,485.7,1196.6,1196.6,1183.4,1183.4,685.7,685.7,697.7,697.7,22718.2,1409986.7,5556.6,5679.5,90.480734907,,-0.09123,4.82188,91.87799574,5327.8,5480.7,25108.3,1305343.0,28634.7,1777193.1,7158.7,7158.7,87.336058812,,-5.50395,5.26762,106.801609545,6777.2,6777.2,32786.8,1704538.3,16.11232,5792.7,975.6,937.2,839.3,645.4,5793.4
2012-Q3,-1096.5,-969.2,-931.6,-860.6,22022.1,22022.1,20479.1,20479.1,3029.6,4105.1,2743.6,3795.7,5083.1,5185.0,4768.6,4859.7,3959.4,3978.9,3739.5,3746.3,2026.0,2026.0,1861.4,1929.5,4038.5,4126.7,3769.2,3840.8,11883.4,11837.4,11105.5,11031.5,4799.0,4799.0,4528.2,4528.2,3045.9,2911.7,2808.1,2662.5,23569.5,24508.2,21959.5,22904.9,98032.7,6042513.1,23569.5,24508.2,88.827194441,,1.794,6.09503,82.417785635,21959.5,22904.9,110363.4,5737634.1,1547.5,1811.9,1480.4,1660.8,-985.9,-1045.0,16340.4,16600.6,15111.1,15402.1,55085.7,3395356.1,13231.8,13771.4,85.147260956,,2.32265,8.99731,82.300872906,12249.6,12844.3,64694.6,3363379.3,12434.8,766451.6,3108.7,3108.7,86.238734119,,25.05462,11.28015,102.566019137,2861.5,2861.5,14419.0,749624.2,9311.5,9506.8,8825.0,8982.7,33033.0,2036081.3,8096.9,8258.3,92.930318545,,-0.00349,5.71671,91.583325258,7672.4,7825.5,35546.0,1847986.9,540.0,540.0,506.8,506.8,1214.6,1214.6,1152.7,1152.7,674.6,674.6,645.8,645.8,28283.0,1743297.6,6943.4,7070.7,93.631837129,,20.30524,27.9135,110.53404059,6522.5,6593.5,30206.6,1570396.0,32159.9,1982260.9,8040.0,8040.0,89.18008607,,9.98852,16.35571,117.469509608,7454.1,7454.1,36061.7,1874796.4,16.22383,1356.1,-311.3,-201.0,-399.2,-272.6,1558.9
2012-Q4,-2327.1,-2335.4,-2074.2,-2040.0,23568.6,23568.6,21775.3,21775.3,5576.0,4239.9,5060.5,3810.1,5026.7,5219.0,4686.4,4861.1,3777.7,3957.2,3557.8,3718.0,2119.6,2119.6,1940.7,1948.8,4125.5,4194.9,3831.8,3892.5,10846.4,11016.0,10087.7,10352.2,4004.9,4004.9,3779.8,3779.8,2715.9,2816.2,2476.0,2679.9,25483.8,25190.5,23447.7,23176.8,100761.9,6115753.9,25483.8,25190.5,90.229195298,,1.18687,5.63357,83.395975791,23447.7,23176.8,111673.3,5805732.3,1915.1,1898.3,1672.4,1688.2,1263.3,1074.1,17178.9,16916.4,15670.2,15455.8,57495.6,3489701.9,15082.0,14373.9,86.689875441,,2.51754,8.86558,84.372832381,13773.7,13167.7,66323.3,3448053.9,8387.5,509078.8,2096.9,2096.9,87.771378377,,-33.72609,-13.94448,67.974510743,1896.4,1896.4,9556.1,496805.2,9368.7,9542.0,8777.6,8943.7,33254.6,2018393.5,8154.4,8313.7,93.624077499,,-0.07515,3.31392,91.514496356,7693.4,7819.6,35519.3,1846598.1,515.3,515.3,482.2,482.2,1214.3,1214.3,1084.2,1084.2,699.1,699.1,602.0,602.0,22608.3,1372214.2,5660.4,5652.1,92.757616981,,-19.31046,-4.49098,89.189406261,5286.2,5320.3,24373.5,1267145.3,31950.0,1939208.9,7987.5,7987.5,89.727486175,,-1.25865,3.09713,115.990981777,7360.3,7360.3,35607.8,1851199.3,16.47579,10965.9,1962.3,2226.2,1676.0,1850.9,11508.9
2013-Q1,-1661.5,-1903.4,-1437.2,-1695.2,24562.2,24562.2,22462.5,22462.5,4544.5,4403.2,4026.8,3859.3,5583.3,5329.2,5180.2,4927.7,4245.2,4055.9,3988.0,3796.4,2316.2,2316.2,2099.8,1984.5,4532.4,4331.2,4169.4,3985.4,12118.2,11778.0,11155.8,10776.9,4351.7,4351.7,4067.4,4067.4,3234.1,3095.1,2919.0,2724.1,27254.8,25981.1,24670.8,23547.3,103924.3,6177301.3,27254.8,25981.1,91.59668479,,1.59874,5.86067,84.729256532,24670.8,23547.3,113458.6,5898550.6,2692.6,1978.5,2208.3,1706.4,658.5,245.8,17959.2,17547.7,16212.4,15718.8,58951.9,3504120.7,14948.2,14738.0,88.492983808,,0.44364,5.06054,84.747147027,13516.0,13226.1,66617.6,3463350.9,12044.1,715906.5,3011.0,3011.0,88.644094713,,42.18265,-5.94579,96.647958017,2696.4,2696.4,13587.0,706370.8,10298.6,9659.0,9649.8,9095.2,34221.8,2034157.4,9041.1,8555.5,94.325530149,,2.14314,3.11693,93.475779862,8455.3,7987.2,36280.5,1886173.2,579.0,579.0,540.5,540.5,1257.4,1257.4,1194.6,1194.6,678.4,678.4,654.0,654.0,23978.8,1425311.2,6236.7,5994.7,95.098157007,,3.45166,0.33278,92.267922355,5761.9,5503.9,25214.8,1310882.8,31592.5,1877872.7,7898.1,7898.1,90.709955702,,-2.18977,0.37934,113.451046477,7199.1,7199.1,34828.1,1810662.3,16.82358,6320.3,1336.9,1001.0,899.8,792.3,6586.7
2013-Q2,-1521.4,-1393.2,-1070.3,-907.4,24413.8,24413.8,22062.3,22062.3,4077.1,4521.0,3544.5,3952.7,5467.2,5413.9,5006.7,4945.7,4131.3,4111.1,3830.8,3821.9,2218.1,2218.1,1987.2,1977.6,4274.7,4337.7,3887.8,3976.2,12651.3,12880.4,11523.9,11690.8,5339.8,5339.8,4948.8,4948.8,3036.8,3203.0,2687.2,2765.7,25653.7,26692.7,23474.0,23877.9,106771.0,6220330.6,25653.7,26692.7,92.802855352,,1.40382,6.11797,85.918699972,23474.0,23877.9,115051.4,5981355.4,1240.0,2085.9,1411.7,1760.6,78.6,63.8,17886.6,18196.5,15935.6,16076.4,60896.2,3547730.5,14801.7,15224.1,89.390701143,,2.26082,7.74613,86.663124689,13213.8,13525.1,68123.7,3541650.9,12339.4,718876.3,3084.8,3084.8,89.970390927,,0.9414,18.9483,97.557797275,2721.8,2721.8,13715.0,713020.6,9210.0,9483.5,8544.9,8660.3,34194.3,1992112.9,8479.4,8548.6,94.656428773,,-0.42972,1.62423,93.074097851,7855.2,7952.8,36124.6,1878068.0,348.7,348.7,318.5,318.5,730.6,730.6,689.7,689.7,381.9,381.9,371.2,371.2,25161.6,1465880.3,6162.3,6290.4,96.930600095,,2.94878,3.38569,94.988700467,5503.3,5666.2,25958.4,1349537.9,30734.6,1790555.1,7683.6,7683.6,96.643563248,,-8.68865,-3.00363,103.593681189,6573.6,6573.6,31802.0,1653340.2,17.16484,4914.0,460.5,879.8,435.0,267.0,2931.8
2013-Q3,-802.8,-689.4,-394.7,-335.6,25118.5,25118.5,21939.0,21939.0,3508.4,4660.5,2893.7,3984.7,5526.1,5617.8,4933.2,5014.3,4243.9,4244.8,3875.9,3860.7,2244.1,2244.1,1944.6,1995.7,4569.5,4684.1,4018.9,4103.8,13840.0,13780.4,12167.5,12097.5,5856.7,5856.7,5242.5,5242.5,3413.9,3239.6,2906.1,2751.2,26862.0,27603.3,23570.8,24260.2,110413.1,6295913.4,26862.0,27603.3,94.456156629,,1.60112,5.9169,87.294361365,23570.8,24260.2,116893.5,6077124.1,1743.5,2163.2,1631.8,1815.3,-128.5,-317.7,18469.3,18619.7,15786.9,16094.4,62978.0,3591093.7,15156.2,15744.5,91.675802972,,0.84071,6.18564,87.391707755,12992.0,13638.8,68696.4,3571425.9,13252.4,755669.6,3313.1,3313.1,94.101950679,,2.68356,-2.33041,100.175815451,2794.8,2794.8,14083.0,732154.9,9324.0,9472.0,8496.4,8627.5,34622.8,1974239.4,8558.6,8655.7,96.164244338,,-0.33458,1.28775,92.762688263,7796.7,7926.2,36003.8,1871784.3,358.2,358.2,322.2,322.2,765.4,765.4,699.7,699.7,407.2,407.2,377.4,377.4,30349.9,1730593.0,7474.1,7587.5,101.765102195,,14.88958,-1.26832,109.132114357,6450.8,6509.9,29823.5,1550478.3,33107.6,1887842.4,8276.9,8276.9,99.970501599,,4.13609,-8.16476,107.878405079,6845.5,6845.5,33117.4,1721723.8,17.53727,2317.7,278.7,221.2,59.7,-86.4,1404.2
2013-Q4,-567.7,-568.3,-187.0,-136.5,27061.5,27061.5,23149.4,23149.4,6701.1,5155.0,5393.6,4080.9,5556.9,5790.9,4912.4,5131.7,4161.9,4375.4,3771.9,3971.2,2316.9,2316.9,1984.7,2010.3,4808.9,4888.0,4179.8,4228.0,12486.5,12636.1,10858.7,11075.6,4593.3,4593.3,4098.2,4098.2,3084.4,3154.8,2580.7,2749.3,29210.7,28630.1,24980.0,24794.2,114520.5,6418011.6,29210.7,28630.1,95.859968691,,2.20112,6.97856,89.21581446,24980.0,24794.2,119466.5,6210888.8,2149.2,2210.9,1830.6,1881.0,418.2,-32.4,19897.3,19527.6,16686.0,16507.8,67150.0,3763248.7,17527.0,16787.5,94.080232155,,3.8995,7.61704,90.799544627,14732.1,14170.7,71375.2,3710693.5,9481.0,531339.1,2370.3,2370.3,96.294945855,,-30.08734,3.03212,70.035577866,1954.0,1954.0,9845.8,511869.0,9462.9,9630.7,8513.4,8723.0,35790.2,2005770.5,8756.2,8947.5,97.965048153,,1.47167,2.85567,94.127851266,7875.8,8042.9,36533.6,1899330.9,351.3,351.3,313.6,313.6,706.7,706.7,637.6,637.6,355.4,355.4,324.0,324.0,29077.5,1629573.9,7270.0,7269.4,102.554800302,,-4.93013,16.32745,103.751758442,6138.4,6188.9,28353.1,1474037.7,31350.8,1756973.8,7837.7,7837.7,102.449689084,,-7.59793,-14.06067,99.68187806,6325.4,6325.4,30601.1,1590908.4,17.84361,4372.6,773.7,741.9,291.6,449.5,3959.8
2014-Q1,-458.4,-699.3,-110.8,-383.3,27037.8,27037.8,23485.8,23485.8,4977.1,4927.3,4260.2,4073.6,6143.8,5871.4,5381.8,5142.3,4597.3,4403.2,4128.6,3953.3,2435.6,2435.6,2091.3,2024.1,5091.7,4834.8,4434.1,4212.6,13481.3,13162.2,11752.5,11438.8,4905.4,4905.4,4384.5,4384.5,3484.2,3422.0,2933.9,2841.6,30608.7,29409.1,25989.0,25081.5,117636.3,6468685.5,30608.7,29409.1,97.339862667,,1.15901,6.51555,90.24983464,25989.0,25081.5,120851.1,6282873.6,3571.0,2243.7,2503.2,1920.4,775.6,-44.3,20068.4,19977.8,16963.0,16693.0,68001.8,3739343.2,17271.5,17000.5,94.819032801,,0.47956,7.65552,91.234985536,14635.4,14238.6,71717.5,3728488.6,11187.6,615192.2,2796.9,2796.9,95.385407072,,19.12505,-13.67648,83.429917052,2327.6,2327.6,11728.8,609764.2,10223.2,9633.8,9181.0,8724.9,36017.6,1980566.4,9362.1,9004.4,98.778929618,,-0.19381,0.50242,93.94542503,8421.5,8027.3,36462.8,1895649.8,388.0,388.0,343.3,343.3,861.1,861.1,759.5,759.5,473.1,473.1,416.2,416.2,29682.3,1632195.9,7661.4,7420.6,102.555204682,,2.07961,14.78462,105.90938678,6590.2,6317.6,28942.8,1504691.9,32479.5,1786010.5,8119.9,8119.9,100.189362871,,5.93762,-6.91967,105.600613175,6701.0,6701.0,32418.1,1685370.6,18.1855,5226.5,1248.7,918.6,371.9,528.0,4417.3
2014-Q2,-937.2,-796.5,-407.2,-232.1,28079.0,28079.0,23771.5,23771.5,4609.6,5072.9,3626.5,4017.1,6358.6,6290.2,5556.0,5448.8,4711.6,4681.4,4221.7,4182.2,2475.4,2475.4,2095.8,2060.9,5082.1,5130.3,4323.0,4386.7,14635.3,14875.7,12493.2,12691.1,6207.7,6207.7,5400.7,5400.7,3345.5,3537.6,2769.5,2903.7,29143.9,30101.9,25357.5,25655.8,120407.8,6607129.2,29143.9,30101.9,97.402991195,,2.28966,7.44605,92.316249139,25357.5,25655.8,123618.2,6426730.1,1064.9,2248.5,1586.0,1979.2,-1051.9,-458.4,20527.7,20596.1,16957.3,17028.6,70258.6,3855293.5,17157.3,17564.6,96.339736571,,1.68777,7.05225,92.774822423,14171.7,14479.0,72927.9,3791416.9,13481.5,739769.3,3370.4,3370.4,96.045393469,,19.6761,2.34514,99.845666824,2785.6,2785.6,14036.6,729741.9,10605.4,10788.7,9265.8,9310.6,37010.6,2030881.9,9289.1,9252.7,100.321544259,,1.17703,2.12421,95.051186918,8085.7,8121.8,36892.0,1917962.1,784.4,784.4,688.8,688.8,1316.3,1316.3,1180.1,1180.1,531.9,531.9,491.3,491.3,28838.5,1582455.1,7069.0,7209.6,98.358269457,,1.30304,12.94968,107.289432259,6224.8,6400.0,29319.9,1524298.7,32024.7,1757287.3,8006.2,8006.2,99.813175306,,-1.02875,0.88863,104.514243343,6632.0,6632.0,32084.6,1668032.3,18.22392,2843.2,-520.0,-73.5,32.9,-187.3,2526.4
2014-Q3,-1137.3,-1066.8,-551.0,-514.6,28706.1,28706.1,23793.6,23793.6,4043.5,5227.7,2994.9,4027.8,6170.1,6259.9,5365.8,5449.6,4764.7,4754.2,4237.6,4211.3,2463.9,2463.9,2049.1,2096.9,5176.0,5328.6,4328.3,4467.4,16028.6,15989.5,13383.7,13379.0,6951.2,6951.2,5927.7,5927.7,3901.4,3709.6,3127.7,2983.9,30539.8,30891.2,25622.4,26124.2,123564.7,6698445.0,30539.8,30891.2,98.16446414,,1.8258,7.68365,94.00175573,25622.4,26124.2,125875.2,6544069.1,1833.7,2321.7,1828.9,2027.7,-470.4,-329.8,21428.2,21257.2,17204.1,17344.9,72584.6,3934815.1,17583.3,18146.2,97.781456859,,1.7875,8.05736,94.433175747,14128.0,14737.8,74231.5,3859188.6,15379.5,833721.5,3844.9,3844.9,99.221460631,,10.42675,10.06282,110.256322876,3076.1,3076.1,15500.1,805830.3,10719.4,10769.2,9299.2,9427.0,37797.0,2048975.2,9440.2,9449.2,100.688916001,,1.75206,4.26233,96.716538874,8155.5,8264.1,37538.4,1951565.9,793.2,793.2,691.4,691.4,1279.1,1279.1,1143.6,1143.6,485.9,485.9,452.2,452.2,29366.2,1591941.8,7271.1,7341.5,101.713858473,,-1.52972,-3.19238,105.64819932,6265.7,6302.1,28871.4,1500981.1,33633.6,1823275.6,8408.4,8408.4,101.987906875,,2.78444,-0.42087,107.424378791,6816.7,6816.7,32978.0,1714477.6,18.44677,2071.0,15.5,-275.5,122.4,-130.5,2711.8
2014-Q4,-1038.3,-1063.5,-453.1,-410.8,29403.6,29403.6,24570.1,24570.1,6889.2,5292.8,5228.9,4010.6,5786.0,6047.8,5117.2,5388.3,4351.9,4594.7,3898.3,4136.1,2423.3,2423.3,2065.6,2090.6,5146.7,5254.4,4406.6,4531.5,14305.1,14403.1,12158.4,12202.3,5208.5,5208.5,4594.8,4594.8,3950.0,3940.3,3157.1,3076.0,31849.2,31518.8,26459.5,26525.0,126075.0,6745586.6,31849.2,31518.8,98.645576693,,1.53396,6.9807,95.443701106,26459.5,26525.0,127806.1,6644452.2,2445.5,2458.4,1889.4,2050.0,931.8,372.3,21678.4,21528.2,17565.5,17479.2,71693.8,3835945.8,18542.9,17923.5,97.13868767,,-0.57369,3.40516,93.891417843,15045.8,14653.2,73805.6,3837048.7,12541.9,671046.8,3135.5,3135.5,98.78037263,,-18.08647,28.95567,90.314849441,2519.7,2519.7,12696.7,660084.1,10277.3,10493.9,8974.7,9214.5,37228.2,1991877.5,9094.8,9307.0,101.043065763,,-1.85008,0.84922,94.927206245,7936.4,8111.2,36843.9,1915460.4,724.5,724.5,636.1,636.1,1182.5,1182.5,1038.4,1038.4,458.0,458.0,402.3,402.3,29204.1,1562549.9,7326.2,7301.0,99.672727382,,1.48442,3.33942,107.216467192,6353.4,6395.6,29299.9,1523262.1,33458.2,1790164.2,8364.5,8364.5,101.608916642,,-0.15041,7.60512,107.262806699,6806.5,6806.5,32928.4,1711898.9,18.69,8865.2,1389.8,1491.8,774.6,1015.6,8088.2
2015-Q1,-610.4,-796.4,-143.2,-396.9,28854.1,28854.1,24986.1,24986.1,5393.7,5342.8,4206.7,4001.7,6376.3,6093.1,5827.7,5580.1,4955.4,4753.4,4481.8,4309.7,2428.3,2428.3,2141.8,2103.8,5671.3,5362.6,5019.0,4691.3,14655.8,14356.5,12809.9,12572.8,5266.1,5266.1,4814.0,4814.0,3718.4,3727.8,2976.9,3067.6,33146.7,32167.7,27837.3,26971.7,128670.8,6787842.9,33146.7,32167.7,99.009047868,,1.68429,7.53621,97.051247881,27837.3,26971.7,129958.7,6756363.9,4292.6,2608.2,2851.2,2098.6,777.4,171.0,21856.8,22109.5,17941.2,17815.3,75356.5,3975320.6,19189.8,18839.1,98.063092941,,4.1179,7.14943,97.757770962,15781.1,15256.6,76844.9,3995054.4,10667.6,562755.6,2666.9,2666.9,98.009136622,,-14.27447,-7.2001,77.42288071,2160.1,2160.1,10884.3,565860.5,11122.9,10673.1,9868.3,9455.9,37979.9,2003572.3,9679.8,9495.0,100.933567649,,2.12977,3.19708,96.948934511,8603.4,8283.9,37628.6,1956255.3,824.9,824.9,731.2,731.2,1443.1,1443.1,1264.9,1264.9,618.2,618.2,533.7,533.7,27136.7,1431555.2,6970.1,6784.2,98.33359851,,-5.81371,-4.65131,100.983211029,6277.5,6023.8,27596.5,1434704.0,30322.1,1599597.7,7580.5,7580.5,97.617102889,,-5.66717,-4.18233,101.184042782,6420.7,6420.7,31062.3,1614882.7,18.95607,7852.3,1395.6,1138.1,704.7,936.8,8066.6
2015-Q2,-866.8,-742.9,-424.4,-269.1,30728.7,30728.7,25601.9,25601.9,4993.7,5385.1,3712.7,4012.9,7046.6,6986.5,6086.4,5972.8,5307.5,5284.6,4662.2,4625.5,2532.5,2532.5,2182.5,2122.7,5537.5,5587.2,4752.4,4799.5,16155.8,16430.7,13620.3,13859.6,6906.6,6906.6,5949.8,5949.8,3711.8,3936.9,2918.1,3110.4,32435.4,33058.0,27282.8,27549.4,132232.1,6917721.4,32435.4,33058.0,99.615816242,,2.14175,7.38071,99.129843919,27282.8,27549.4,132742.1,6901068.4,1706.8,2771.6,1691.1,2142.4,-204.3,224.9,22785.0,22922.5,18097.8,18261.1,78276.2,4095016.8,19149.0,19569.0,100.164330859,,1.69543,7.15751,99.415189869,15179.3,15515.3,78147.7,4062788.0,14544.2,760882.1,3636.1,3636.1,98.901849529,,35.10926,4.76717,104.605478392,2918.4,2918.4,14705.7,764530.0,10721.6,10787.5,9384.5,9419.6,38121.9,1994345.8,9610.3,9530.5,100.255084499,,1.05321,3.07079,97.970007207,8383.0,8371.2,38024.9,1976858.7,649.1,649.1,586.6,586.6,1111.2,1111.2,1001.5,1001.5,462.1,462.1,414.9,414.9,27347.6,1430690.9,6712.9,6836.9,99.82549297,,-0.72872,-6.56365,100.247326206,5824.6,5979.9,27395.4,1424249.0,30319.1,1586143.7,7579.8,7579.8,100.289488825,,-2.67427,-5.77542,98.478109766,6249.0,6249.0,30231.6,1571696.4,19.11498,4261.3,257.8,416.2,639.8,427.0,4699.9
2015-Q3,-1081.8,-1028.8,-600.7,-570.3,30919.4,30919.4,25782.2,25782.2,4242.4,5469.3,3078.1,4035.4,6823.2,6924.4,5941.7,6040.7,5340.7,5328.0,4728.5,4700.9,2370.7,2370.7,2057.9,2124.4,5418.7,5634.7,4676.5,4909.6,17483.1,17518.7,14704.6,14790.4,7733.5,7733.5,6699.7,6699.7,4331.0,4150.5,3328.3,3181.1,33558.8,33914.9,27680.9,28058.0,135659.5,7019793.2,33558.8,33914.9,100.345202852,,1.84622,7.40225,100.960003097,27680.9,28058.0,135192.8,7028477.6,2639.5,2926.4,1910.3,2167.8,301.6,273.5,23560.9,23453.2,18484.6,18595.6,79635.3,4120784.9,19304.2,19908.8,100.402206518,,1.49534,6.84993,100.901783327,15131.3,15747.3,79316.3,4123540.4,17026.7,881056.7,4256.7,4256.7,100.767696646,,14.90041,9.01155,120.192124529,3353.3,3353.3,16897.0,878448.1,10778.2,10928.7,9523.5,9709.2,38920.8,2013983.7,9603.2,9730.2,99.579812052,,2.78804,4.1202,100.701450355,8443.6,8604.6,39085.0,2031974.3,653.2,653.2,595.0,595.0,1174.9,1174.9,1079.9,1079.9,521.8,521.8,484.9,484.9,27695.8,1433138.6,6871.0,6924.0,100.773306866,,0.32064,-4.80788,100.568762125,5968.6,5999.1,27483.3,1428815.8,31811.1,1646085.9,7952.8,7952.8,100.094055842,,5.12575,-3.62909,103.525853553,6569.3,6569.3,31781.2,1652257.7,19.32528,4191.9,823.3,394.8,758.4,328.1,4192.4
2015-Q4,-811.9,-836.0,-353.5,-307.7,32046.7,32046.7,26370.0,26370.0,7210.7,5626.4,5115.5,4020.1,6566.4,6870.1,5814.3,6130.2,5060.3,5344.2,4503.6,4778.4,2481.5,2481.5,2164.5,2174.8,5586.1,5721.0,4843.3,5027.7,15788.2,15837.8,13275.7,13311.9,5775.6,5775.6,5062.9,5062.9,4426.5,4341.2,3369.5,3221.3,34766.3,34834.8,28363.9,28628.3,139339.1,7129625.4,34766.3,34834.8,101.013831815,,2.03253,7.92964,103.012042222,28363.9,28628.3,137940.6,7171333.3,2719.7,3062.5,2004.8,2231.5,62.8,-115.4,24463.1,24186.6,19062.5,18889.7,81345.0,4162213.4,20964.4,20336.2,101.280748971,,1.26077,8.82136,102.173921675,16334.5,15945.8,80316.3,4175528.7,13994.6,716067.3,3498.6,3498.6,101.80753443,,-18.64732,8.26516,97.779516369,2728.0,2728.0,13746.1,714641.1,11052.4,11226.3,9770.3,9986.3,40369.9,2065624.8,9919.4,10092.5,99.69646083,,3.60185,9.90376,104.328568185,8748.5,8914.5,40492.8,2105163.0,618.9,618.9,566.7,566.7,1133.1,1133.1,1021.8,1021.8,514.2,514.2,455.1,455.1,26998.9,1381466.7,6773.8,6749.7,100.989891463,,-2.72521,-8.7565,97.828055935,5789.8,5835.6,26734.3,1389877.6,30342.9,1552567.6,7585.7,7585.7,102.095459782,,-6.4852,-9.74318,96.811993899,6143.3,6143.3,29720.1,1545105.5,19.54368,6973.6,577.0,1124.5,339.6,781.0,6371.2
