country,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG,ARG
2018-Q3,-406024.6,-335982.9,-101506.2,-83995.7,545.9,-62254.6,-61542.6,-15563.6,-15385.6,15276275.7,15317385.7,1029157.3,3819068.9,3829346.4,2185.811049523,264.847038633,,-0.241510162,-4.151938011,97.127773555,696101.6,700764.4,174025.4,175191.1,5783483.9,842269.5,0.0,0.0,0.0,0.0,13087822.6,13240146.3,3271955.6,3310036.6,2139.7044819,610239.8,618783.9,152560.0,154696.0,10818287.3,10884823.0,731338.6,2704571.8,2721205.7,2085.451274548,276.942678562,,-3.192473513,-3.075632518,100.152433421,513316.3,521940.9,128329.1,130485.2,3930352.3,572391.3,2269535.3,2379379.9,159867.8,567383.8,594845.0,2456.946073481,220.672965924,,-0.523558124,-2.607093543,100.052710786,96923.5,96843.0,24230.9,24210.7,1078238.0,157027.7,2594477.7,2425062.7,648619.4,606265.7,148116.3,37029.1,2381084.8,2298226.3,154415.1,595271.2,574556.6,1680.281310776,255.458862188,,-8.616463574,-11.713032097,97.069706702,142066.4,136776.3,35516.6,34194.1,899646.4,131018.7,2381084.8,595271.2,142066.4,136776.3,35516.6,34194.1,1402775.3,350693.8,65144.9,16286.2,747382.2,186845.5,62359.9,15590.0,202230.3,50557.6,13152.8,3288.2,28697.1,7174.3,1408.9,352.2,213392.9,53348.2,6049.9,1512.5,213392.9,213392.9,53348.2,53348.2,6049.9,1512.5,0.0,0.0,0.0,0.0,2390075.1,2318975.4,155809.3,597518.8,579743.9,1698.095998808,360.030433717,,2.044695676,-6.818354596,101.041018881,144474.4,136563.3,36118.6,34140.8,644105.4,93803.4,2796099.7,2654958.4,178383.6,699024.9,663739.6,1340.171724896,336.78641968,,-9.415730205,-9.488874803,112.38040677,206728.9,198105.8,51682.2,49526.5,788321.1,114806.0,14.88343,0.0,0.0,0.0,0.0,19462.8
2018-Q4,196830.4,-45481.9,49207.6,-11370.5,349.3,-10797.5,-13019.5,-2699.4,-3254.9,16813782.7,16926548.6,1018224.1,4203445.7,4231637.1,2450.435350687,296.910634674,,-1.428099212,-6.430896781,95.740692586,678655.6,690756.8,169663.9,172689.2,5700890.0,830241.0,0.0,0.0,0.0,0.0,13730024.3,14188940.9,3432506.1,3547235.2,2414.126762229,552478.9,587746.3,138119.7,146936.6,10838533.9,11511259.6,692465.0,2709633.5,2877814.9,2338.638521944,310.565307547,,-5.69419489,-10.576782116,94.449558675,451265.2,492220.6,112816.3,123055.1,3706550.4,539798.2,2891490.4,2664669.8,160294.4,722872.6,666167.5,2789.478171829,250.539654981,,-1.360178671,-3.861383842,98.691815154,101213.7,95525.7,25303.4,23881.4,1063572.1,154891.8,2886927.9,2600623.5,721732.0,650155.9,136974.2,34243.6,2401266.2,2446160.2,147149.9,600316.6,611540.1,2023.046999372,307.570691466,,-11.596771923,-25.095440897,85.812754209,121488.7,120914.7,30372.2,30228.7,795316.4,115824.8,2401266.2,600316.6,121488.7,120914.7,30372.2,30228.7,1410002.8,352500.7,58394.8,14598.7,766480.6,191620.2,51504.6,12876.2,198579.3,49644.8,10284.8,2571.2,26203.5,6550.9,1304.5,326.1,485661.7,121415.4,15485.5,3871.4,485661.7,485661.7,121415.4,121415.4,15485.5,3871.4,0.0,0.0,0.0,0.0,2893922.4,2694724.9,162102.4,723480.6,673681.2,1655.379747664,350.97373113,,19.201820758,10.709084953,120.442734219,160897.2,162785.9,40224.3,40696.5,767785.4,111815.3,2697092.0,2740206.8,164838.4,674273.0,685051.7,1558.658617778,391.692382128,,-11.25680332,-24.915435748,99.72996541,171694.7,175805.5,42923.7,43951.4,699581.3,101882.5,16.6236,0.0,0.0,0.0,0.0,67247.1
2019-Q1,124392.0,349398.4,31098.0,87349.6,-2024.2,-22887.8,-17261.0,-5721.9,-4315.2,17484108.9,18280792.2,1023722.0,4371027.2,4570198.1,2645.450068269,320.539882249,,0.039216118,-6.050076073,95.77823837,665848.7,691027.7,166462.2,172756.9,5703125.6,830566.6,0.0,0.0,0.0,0.0,15422311.8,15504024.1,3855577.9,3876006.0,2640.572443089,592347.4,587146.3,148086.8,146786.6,12506829.1,12408483.3,694873.5,3126707.3,3102120.8,2511.020142151,333.457152693,,0.394229733,-10.581012667,94.821906918,504391.5,494161.0,126097.9,123540.3,3721162.7,541926.3,2915482.7,3057670.6,171229.2,728870.7,764417.7,3288.338076104,295.345235309,,-2.6594477,-5.210060659,96.067157946,87955.9,92985.3,21989.0,23246.3,1035286.9,150772.5,1937405.1,2373275.7,484351.3,593318.9,96389.1,24097.3,2496183.2,2580699.8,144518.9,624045.8,645174.9,2125.267617185,323.11163842,,0.425716155,-24.178281113,86.178072967,114187.8,121429.4,28547.0,30357.4,798702.2,116317.9,2496183.2,624045.8,114187.8,121429.4,28547.0,30357.4,1536350.4,384087.6,58479.9,14620.0,745710.5,186427.6,45897.5,11474.4,189800.5,47450.1,9246.3,2311.6,24321.8,6080.4,564.1,141.0,-558778.1,-139694.5,-17798.7,-4449.7,-558778.1,-558778.1,-139694.5,-139694.5,-17798.7,-4449.7,0.0,0.0,0.0,0.0,2815654.9,3182807.5,178236.8,703913.7,795701.9,2039.581816472,432.43228092,,-4.136684735,0.768694471,115.460398017,145979.5,156052.0,36494.9,39013.0,736024.5,107189.9,2691263.0,2833409.1,158670.5,672815.7,708352.3,1634.851567731,410.839742383,,-1.417774358,-25.099746451,98.316019533,168867.3,173312.9,42216.8,43328.2,689662.9,100438.1,17.85718,0.0,0.0,0.0,0.0,101612.1
2019-Q2,508273.9,646018.4,127068.5,161504.6,-4224.9,-11744.9,-15290.9,-2936.2,-3822.7,21233558.1,20213010.2,1038749.9,5308389.5,5053252.5,2899.703614064,351.34689033,,0.874626963,-0.7672061,96.615940667,751784.5,697071.6,187946.1,174267.9,5753006.7,837831.0,0.0,0.0,0.0,0.0,18191586.4,17130111.7,4547896.6,4282527.9,2866.912888989,644059.1,597510.7,161014.8,149377.7,14726542.0,13739747.4,706087.8,3681635.5,3434936.8,2723.61191639,361.688805053,,2.085725353,-6.433298049,96.799631471,550677.3,504467.9,137669.3,126117.0,3798776.0,553229.4,3465044.4,3380764.5,173738.0,866261.1,845191.1,3633.557230871,326.351424496,,0.06188422,-4.427047566,96.126608357,93381.9,93042.8,23345.5,23260.7,1035927.6,150865.9,2533697.9,2666534.8,633424.5,666633.7,119470.2,29867.5,2955278.3,2932112.7,150681.7,738819.6,733028.2,2405.872921272,365.773013778,,0.365422696,-18.573617709,86.492987205,123592.2,121873.1,30898.1,30468.3,801620.8,116742.9,2955278.3,738819.6,123592.2,121873.1,30898.1,30468.3,1818914.2,454728.6,60729.7,15182.4,882860.7,220715.2,52884.0,13221.0,224708.4,56177.1,9398.5,2349.6,28795.0,7198.7,580.1,145.0,-421580.4,-105395.1,-4122.1,-1030.5,-421580.4,-421580.4,-105395.1,-105395.1,-4122.1,-1030.5,0.0,0.0,0.0,0.0,3503605.5,3634017.6,186752.8,875901.4,908504.4,2341.614708159,496.469315969,,-0.550558717,15.965315997,114.824720732,159369.1,155192.8,39842.3,38798.2,731972.2,106599.7,2995331.6,2987999.3,153553.8,748832.9,746999.8,1752.660045109,440.445123967,,-1.632452561,-22.046015446,96.711057154,171113.9,170483.7,42778.5,42620.9,678404.4,98798.5,19.45898,0.0,0.0,0.0,0.0,63114.5
2019-Q3,641534.4,676366.1,160383.6,169091.5,-5769.7,-9922.7,-11722.7,-2480.7,-2930.7,22303884.0,22376546.7,1042555.3,5575971.0,5594136.7,3207.579325596,388.651107675,,0.07792049,-0.449458747,96.691224281,683900.9,697614.8,170975.2,174403.7,5757489.5,838483.8,0.0,0.0,0.0,0.0,17963701.3,18385654.3,4490925.3,4596413.6,3125.170717698,569082.0,588308.8,142270.5,147077.2,14448983.8,14708140.0,685273.3,3612246.0,3677035.0,2946.344524112,391.267134568,,-1.044325315,-4.357063386,95.788728415,480415.6,499199.6,120103.9,124799.9,3759104.4,547451.8,3514717.5,3699215.1,172351.7,878679.4,924803.8,4151.327896521,372.855492978,,-4.227762677,-7.985897871,92.062603486,88666.3,89109.2,22166.6,22277.3,992131.1,144487.6,3698648.2,3472736.0,924662.1,868184.0,124741.6,31185.4,3413087.2,3293587.1,153452.9,853271.8,823396.8,2673.094805633,406.399662478,,1.098987738,-9.916762397,87.443534529,127742.5,123212.5,31935.6,30803.1,810430.6,118025.9,3413087.2,853271.8,127742.5,123212.5,31935.6,30803.1,2100686.4,525171.6,63139.1,15784.8,1019626.7,254906.7,53332.3,13333.1,259518.5,64879.6,9959.3,2489.8,33255.7,8313.9,1311.7,327.9,288661.3,72165.3,-2865.4,-716.4,285561.0,285561.0,71390.2,71390.2,-3000.9,-750.2,-3100.3,-775.1,-135.5,-33.9,4137684.2,3991907.6,185988.7,1034421.0,997976.9,2534.393407899,537.342269516,,1.492711505,15.33803186,116.538722549,166474.1,157509.4,41618.5,39377.3,742898.5,108191.0,3496149.7,3315541.4,154475.8,874037.4,828885.4,1959.167962438,492.340758549,,-0.73412167,-14.574895139,96.001080327,176396.7,169232.1,44099.2,42308.0,673424.1,98073.2,21.46317,0.0,0.0,0.0,0.0,126349.1
2019-Q4,1501787.2,1104204.5,375446.8,276051.1,5600.4,19997.2,19716.5,4999.3,4929.1,25212225.6,25363427.5,1029357.1,6303056.4,6340856.9,3690.937417402,447.217907967,,-1.495606038,-0.517635794,95.245104492,671361.1,687181.2,167840.3,171795.3,5671380.1,825943.4,0.0,0.0,0.0,0.0,19626343.7,20184153.2,4906585.9,5046038.3,3560.12078985,534428.7,566951.4,133607.2,141737.8,15341960.1,16167944.5,656164.8,3835490.0,4041986.1,3374.706045457,448.152466084,,-4.027980499,-2.66722428,91.930377114,441436.0,479091.9,110359.0,119773.0,3607688.4,525400.6,4284383.6,4041977.9,164040.9,1071095.9,1010494.5,4600.505815333,413.198838175,,-1.402523153,-8.025398038,90.771404157,92992.6,87859.4,23248.2,21964.9,978216.2,142461.1,4084094.6,3741299.4,1021023.7,935324.8,116935.2,29233.8,3379824.9,3437974.1,139527.8,844956.2,859493.5,3112.064739743,473.13774924,,-10.339904793,-8.636009842,78.40195631,111464.9,110472.4,27866.2,27618.1,726632.8,105822.1,3379824.9,844956.2,111464.9,110472.4,27866.2,27618.1,2080214.1,520053.5,54957.5,13739.4,1009689.9,252422.5,46302.0,11575.5,256989.4,64247.3,9007.7,2251.9,32931.6,8232.9,1197.7,299.4,728359.3,182089.8,6361.6,1590.4,704269.7,704269.7,176067.4,176067.4,5470.3,1367.6,-24089.6,-6022.4,-891.3,-222.8,5000355.0,4648566.9,188658.9,1250088.7,1162141.7,2631.912038879,558.018176551,,12.135020225,8.500293478,130.6807201,173554.7,176623.2,43388.7,44155.8,833049.4,121320.0,3498567.8,3544362.3,143845.5,874641.9,886090.6,2258.897610999,567.663102198,,-7.28312622,-10.749793095,89.009200474,153557.5,156906.7,38389.4,39226.7,624377.8,90930.4,24.64007,0.0,0.0,0.0,0.0,150171.2
2020-Q1,722768.7,1120781.4,180692.2,280195.3,-53397.3,-8623.5,-2098.9,-2155.9,-524.7,24999988.1,26074990.9,987369.2,6249997.0,6518747.7,3969.39829621,480.958033466,-4.406530401,-4.406530401,-4.938635793,91.048100007,632389.4,656900.3,158097.3,164225.1,5421469.0,789548.0,-11478.6,-2869.6,1294.5,323.6,21737654.7,21748456.0,5434413.7,5437114.0,3897.296720974,558623.8,558039.5,139655.9,139509.9,17610147.7,17363534.8,657496.7,4402536.9,4340883.7,3733.064140194,495.7415188,-2.914620683,-2.914620683,-5.875173544,89.250955329,470887.4,465128.2,117721.9,116282.1,3502538.0,510087.2,4127507.0,4362997.3,165211.5,1031876.7,1090749.3,4695.8737192,421.764397845,5.749953394,5.749953394,-0.079569706,95.990717591,87736.3,92911.3,21934.1,23227.8,1034463.2,150652.6,2539564.7,3183702.6,634891.2,795925.6,82389.1,20597.3,3293519.1,3391938.2,128440.9,823379.8,847984.6,3375.416085056,513.175946772,-9.036609917,-9.036609917,-17.244520682,71.317077351,93438.8,100489.5,23359.7,25122.4,660969.8,96259.4,3293519.1,823379.8,93438.8,100489.5,23359.7,25122.4,1952998.2,488249.5,45111.8,11277.9,1044576.4,261144.1,39642.7,9910.7,251017.2,62754.3,8105.8,2026.5,44927.3,11231.8,578.5,144.6,-753954.4,-188488.6,-11049.7,-2762.4,-753954.4,-753954.4,-188488.6,-188488.6,-11049.7,-2762.4,0.0,0.0,0.0,0.0,4184145.3,4755098.9,180059.1,1046036.3,1188774.7,3180.926382854,674.420236574,-15.363396818,-15.363396818,-4.206356114,110.603722506,139323.4,149487.9,34830.8,37372.0,705064.7,102681.1,3461376.6,3634317.5,137619.0,865344.1,908579.4,2397.515664208,602.497949834,-3.390496986,-3.390496986,-12.535773291,85.991346215,147946.9,151586.8,36986.7,37896.7,603208.3,87847.4,26.40855,0.0,0.0,0.0,0.0,121641.7
2020-Q2,1358618.5,1229658.4,339654.6,307414.6,8975.7,17761.4,13699.8,4440.4,3425.0,24025361.9,22796593.1,839435.2,6006340.5,5699148.3,4064.72338098,492.508238784,-18.385431215,-14.623280097,-19.543420284,77.73388132,609380.0,560840.0,152345.0,140210.0,4628672.4,674090.2,491710.6,122927.6,11403.0,2850.7,20778500.3,19448509.0,5194625.1,4862127.3,4073.908070122,522219.8,477391.9,130554.9,119348.0,16394879.8,15195748.7,559550.5,4098720.0,3798937.2,3893.627816112,517.063970699,-18.539174275,-16.093621617,-22.636849799,74.887244289,434291.2,390272.2,108572.8,97568.1,2938852.7,427995.7,4383620.5,4260297.7,156876.2,1095905.1,1065074.4,4890.165696257,439.214917942,-0.841939038,-6.233470768,-6.366025174,90.00716427,87928.5,87119.7,21982.1,21779.9,969980.2,141261.7,1888243.2,2024135.5,472060.8,506033.9,69398.8,17349.7,2507043.1,2472517.5,91045.1,626760.8,618129.4,3328.816363856,506.09123323,-32.764978021,-26.085624208,-39.054512671,52.713572557,76231.2,74276.2,19057.8,18569.0,488551.7,71149.5,2507043.1,626760.8,76231.2,74276.2,19057.8,18569.0,1221596.2,305399.1,30827.9,7707.0,990716.5,247679.1,37908.5,9477.1,253586.2,63396.6,7045.0,1761.2,41144.2,10286.0,449.8,112.4,-618800.0,-154700.0,-6832.3,-1708.1,-618800.0,-618800.0,-154700.0,-154700.0,-6832.3,-1708.1,0.0,0.0,0.0,0.0,4354106.3,4193890.5,154430.9,1088526.6,1048472.6,3185.460436069,675.381546857,-25.458665959,-11.927781552,-15.165348126,97.411152098,136593.3,131657.3,34148.3,32914.3,620966.1,90433.5,2995487.8,2964232.2,109151.4,748871.9,741058.0,2512.966709495,631.510906508,-24.823186853,-22.184867118,-30.810103526,66.914280324,118831.9,117957.5,29708.0,29489.4,469387.3,68358.6,27.15706,0.0,0.0,0.0,0.0,79709.0
2020-Q3,996511.2,826092.8,249127.8,206523.2,-31265.5,-587.5,-2642.2,-146.9,-660.5,27536379.5,27546759.3,942137.5,6884094.9,6886689.8,4408.002345494,534.1021438,-9.059479393,11.426822393,-10.41959131,86.616393878,614192.5,624926.1,153548.1,156231.5,5157582.6,751117.2,745024.5,186256.1,1108.1,277.0,21867293.7,22599272.5,5466823.4,5649818.1,4426.745919565,495955.9,510516.6,123989.0,127629.1,17443145.2,17949816.2,613908.7,4360786.3,4487454.1,4242.214141768,563.355357084,-11.682135331,8.417590766,-15.239561697,81.190946049,408971.3,423123.8,102242.8,105780.9,3186233.3,464022.6,4424148.5,4619846.0,158005.2,1106037.1,1154961.5,5286.29868395,474.793981821,-0.531070246,0.313508341,-1.926145016,90.289344237,86984.6,87392.8,21746.2,21848.2,973021.2,141704.6,4672574.7,4406435.3,1168143.7,1101608.8,118824.0,29706.0,4292822.4,4142652.0,141684.5,1073205.6,1035663.0,3689.44873299,560.919394501,1.639609978,51.170635462,-8.869828926,79.687442609,116052.7,112283.8,29013.2,28070.9,738546.8,107557.2,4292822.4,1073205.6,116052.7,112283.8,29013.2,28070.9,2340693.2,585173.3,52940.5,13235.1,1453562.0,363390.5,49639.8,12410.0,436540.0,109135.0,12263.9,3066.0,62027.3,15506.8,1208.4,302.1,379752.2,94938.1,2771.3,692.8,379752.2,379752.2,94938.1,94938.1,2771.3,692.8,0.0,0.0,0.0,0.0,4797446.1,4425764.3,151367.3,1199361.5,1106441.1,3445.638524416,730.544523542,-27.277156435,-2.439573291,-18.45222466,95.034735648,136347.8,128445.4,34087.0,32111.4,605817.2,88227.3,3800934.9,3599671.4,123113.8,950233.7,899917.9,2746.004721273,690.073578872,-16.455086501,11.131225177,-22.539768001,74.362659543,136935.3,131087.6,34233.8,32771.9,521635.9,75967.7,29.23858,0.0,0.0,0.0,0.0,175600.0
2020-Q4,195039.7,96405.4,48759.9,24101.4,-313.5,-30347.2,-30755.4,-7586.8,-7688.9,32277527.1,32420913.4,992814.9,8069381.8,8105228.3,4944.483436697,599.105671126,-4.581396087,4.924189212,-4.581396087,90.881549002,642403.3,655698.7,160600.8,163924.7,5411551.7,788103.7,1150985.0,287746.3,14146.5,3536.6,25493521.6,26080732.7,6373380.4,6520183.2,4776.580072809,515161.3,546012.7,128790.3,136503.2,20064341.7,21003414.6,643180.6,5016085.4,5250853.7,4588.122298853,609.291089426,-4.448818584,8.190094692,-4.448818584,87.840561412,422152.3,457778.0,105538.1,114444.5,3447188.9,502026.5,5429179.8,5121314.8,156828.3,1357295.0,1280328.7,5804.197603819,521.309569578,0.427101206,0.963287184,0.427101206,91.159089918,93009.0,88234.7,23252.2,22058.7,982394.2,143069.6,6588965.8,6075074.9,1647241.4,1518768.7,157589.2,39397.3,5451588.0,5537864.9,169584.2,1362897.0,1384466.2,4339.506708717,659.749911611,15.517561731,13.654078125,15.517561731,90.568028279,128941.9,127615.1,32235.5,31903.8,839388.5,122243.2,5451588.0,1362897.0,128941.9,127615.1,32235.5,31903.8,3110877.7,777719.4,58058.7,14514.7,1729290.0,432322.5,56016.5,14004.1,541511.1,135377.8,13556.9,3389.2,69909.3,17477.3,1309.7,327.4,1137377.8,284344.4,28647.4,7161.8,1137377.8,1137377.8,284344.4,284344.4,28647.4,7161.8,0.0,0.0,0.0,0.0,4737512.0,4698455.9,143879.3,1184378.0,1174614.0,3812.203701914,808.263698391,-30.219938832,-4.046572236,-30.219938832,91.189086421,120573.8,123247.8,30143.5,30811.9,581302.4,84657.1,4542472.4,4602050.5,140927.1,1135618.1,1150512.6,2988.282772553,750.958281886,-1.850493174,17.481128073,-1.850493174,87.362091296,150921.0,154003.2,37730.3,38500.8,612823.7,89247.7,32.65555,0.0,0.0,0.0,0.0,174101.6
2021-Q1,915530.4,1598955.0,228882.6,399738.8,-8682.3,-24560.1,-18416.3,-6140.0,-4604.1,36912275.7,38545322.4,1037738.0,9228068.9,9636330.6,5681.802177599,688.443990236,-1.277916359,3.46209187,3.272832396,94.027951721,654121.6,678399.6,163530.4,169599.9,5598904.6,815388.5,343945.6,85986.4,4002.8,1000.7,30139711.2,30025723.3,7534927.8,7506430.8,5400.378360519,560760.5,555993.0,140190.1,138998.2,24680809.3,24173497.2,650811.9,6170202.3,6043374.3,5211.86855498,692.123021786,-3.188450298,1.319050448,-0.282050312,88.999222731,473449.4,463816.3,118362.4,115954.1,3492659.0,508648.5,5458901.9,5803919.7,156256.3,1364725.5,1450979.9,6296.519631846,565.527944286,4.913766443,4.467584131,-0.79072087,95.231698954,87311.1,92176.6,21827.8,23044.2,1026283.4,149461.3,5513088.5,6865541.6,1378272.1,1716385.4,113918.4,28479.6,6696341.8,6863812.1,184791.3,1674085.4,1715953.0,5019.804775743,763.177932287,23.772618323,7.146148575,36.068607612,97.040154142,129895.3,136734.6,32473.8,34183.7,899372.5,130978.8,6696341.8,1674085.4,129895.3,136734.6,32473.8,34183.7,3686686.8,921671.7,59761.9,14940.5,2279137.2,569784.3,55059.1,13764.8,654238.0,163559.5,14469.5,3617.4,76279.9,19070.0,604.7,151.2,-1183253.3,-295813.3,-15976.9,-3994.2,-1183253.3,-1183253.3,-295813.3,-295813.3,-15976.9,-3994.2,0.0,0.0,0.0,0.0,6164096.1,7121633.3,191732.5,1541024.0,1780408.3,5244.972023593,1112.039339245,-23.124364266,10.168484303,-9.169752986,100.46163436,125611.7,135780.2,31402.9,33945.0,640412.0,93265.5,5248565.6,5522678.3,148684.5,1312141.4,1380669.6,3581.583765246,900.055381466,-1.72726009,0.125556498,1.721607962,87.471780078,150171.8,154196.5,37542.9,38549.1,613593.2,89359.8,37.1436,343945.6,85986.4,4002.8,1000.7,153770.9
2021-Q2,1690981.0,1245713.1,422745.3,311428.3,-6076.1,-16431.6,-20501.8,-4107.9,-5125.4,46577302.4,44323565.7,1049921.6,11644325.6,11080891.4,6547.746258076,793.367389442,-1.491980266,-0.216834876,20.699062924,93.824066328,723768.2,676928.6,180942.1,169232.1,5586764.3,813620.5,812912.2,203228.0,-7138.2,-1784.5,36370150.1,34009050.3,9092537.5,8502262.6,6038.536968528,614448.8,563200.2,153612.2,140800.0,29573677.6,27355631.3,647990.9,7393419.4,6838907.8,5810.521743099,771.622657894,-1.731856583,1.504566056,20.632392984,90.338274826,521345.9,470794.7,130336.5,117698.7,3545208.4,516301.4,6796472.5,6680838.8,158253.4,1699118.1,1670209.7,7229.921115163,649.362292929,5.17416774,0.248205079,6.067188809,95.468068868,93102.9,92405.4,23275.7,23101.4,1028830.7,149832.3,7703259.0,8105021.6,1925814.8,2026255.4,132889.2,33222.3,7738690.4,7605419.4,180154.6,1934672.6,1901354.8,5684.985552422,864.307620078,21.098794196,-2.160271119,80.112671391,94.943823718,135907.9,133780.8,33977.0,33445.2,879943.6,128149.3,7738690.4,1934672.6,135907.9,133780.8,33977.0,33445.2,4134735.8,1033684.0,58208.3,14552.1,2630416.3,657604.1,62169.8,15542.4,845242.1,211310.5,14809.1,3702.3,128296.1,32074.0,720.7,180.2,-35431.3,-8857.8,-3018.6,-754.7,-35431.3,-35431.3,-8857.8,-8857.8,-3018.6,-754.7,0.0,0.0,0.0,0.0,8336745.0,7813482.9,185083.1,2084186.2,1953370.7,5542.656782763,1175.15448293,-20.186020018,3.822204812,7.073452614,104.301483782,146567.9,140970.0,36642.0,35242.5,664889.9,96830.3,6645764.0,6567769.8,155575.1,1661441.0,1641942.5,4067.441203546,1022.151814394,2.909406591,4.718161603,36.889823181,91.598840019,162999.6,161471.8,40749.9,40367.9,642543.5,93575.9,42.21607,812912.2,203228.0,-7138.2,-1784.5,110435.2
2021-Q3,2189109.6,1770961.3,547277.4,442740.3,-11753.4,-13030.9,-15067.7,-3257.7,-3766.9,47520844.7,47718258.0,1096383.0,11880211.2,11929564.5,6848.854686977,829.851638947,1.390057264,2.925688221,11.490517743,96.569065985,687658.7,696733.4,171914.7,174183.3,5750215.6,837424.5,-694786.6,-173696.6,-3017.1,-754.3,36415132.8,37963641.9,9103783.2,9490910.5,6613.370879339,551527.6,574043.7,137881.9,143510.9,29024613.7,30200169.1,693884.4,7256153.4,7550042.3,6312.017096184,838.219978131,-0.132920501,1.627115387,13.076872808,91.808182796,456793.0,478455.1,114198.3,119613.8,3602893.0,524702.2,7390519.1,7734924.4,177719.0,1847629.8,1933731.1,8091.888155461,726.780688622,8.797233406,3.44482466,9.378107993,98.756776446,94734.6,95588.6,23683.7,23897.2,1064272.1,154993.8,9611388.9,8745503.4,2402847.2,2186375.9,152179.1,38044.8,8636549.1,8381441.4,192573.5,2159137.3,2095360.4,6098.729952855,927.210583465,24.401417182,2.727213766,22.394622735,97.533144748,140945.4,137429.3,35236.3,34357.3,903941.5,131644.2,8636549.1,2159137.3,140945.4,137429.3,35236.3,34357.3,4959959.7,1239989.9,64182.0,16045.5,2782530.9,695632.7,61643.3,15410.8,773255.5,193313.9,13719.8,3429.9,120803.0,30200.7,1400.3,350.1,974839.8,243710.0,11233.7,2808.4,974839.8,974839.8,243710.0,243710.0,11233.7,2808.4,0.0,0.0,0.0,0.0,9827108.0,9045460.6,207830.1,2456777.0,2261365.2,5929.819919666,1257.240838587,-13.634265335,8.208780822,18.760117772,112.86336398,161424.6,152541.9,40356.1,38135.5,719469.2,104778.9,7637998.4,7274499.3,167140.2,1909499.6,1818624.8,4340.144986712,1090.682532554,6.821162931,3.801164995,27.860761902,95.080663062,174455.5,167609.6,43613.9,41902.4,666967.6,97132.9,43.52335,-694786.6,-173696.6,-3017.1,-754.3,126607.3
2021-Q4,882999.8,1062991.4,220750.0,265747.9,-2961.9,-35851.6,-35888.5,-8962.9,-8972.1,54374486.7,54797763.2,1141617.0,13593621.7,13699440.8,7673.911922234,929.820922892,3.914166936,2.489504139,8.903466069,98.97315688,700591.7,714078.6,175147.9,178519.7,5893367.4,858272.2,-182262.0,-45565.5,2279.9,570.0,43025901.9,43952480.4,10756475.5,10988120.1,7313.949490913,567440.4,600940.4,141860.1,150235.1,33495008.1,35044811.0,730098.3,8373752.0,8761202.8,6967.234613365,925.231214722,4.989152039,5.128889887,9.877398148,96.516923398,464472.4,502994.6,116118.1,125748.6,3787681.4,551613.6,9530893.8,8957104.3,186605.8,2382723.4,2239276.1,9144.952337148,821.362657184,11.48022437,2.466047049,11.00611591,101.192165017,102968.0,97945.9,25742.0,24486.5,1090517.6,158816.0,10647847.1,9759516.8,2661961.8,2439879.2,166723.0,41680.8,9604155.8,9825064.1,204688.3,2401039.0,2456266.0,6688.671085324,1016.901333157,32.966295455,6.884871947,15.104832082,104.248176871,148087.3,146891.1,37021.8,36722.8,966176.7,140707.8,9604155.8,2401039.0,148087.3,146891.1,37021.8,36722.8,5560742.1,1390185.5,63581.2,15895.3,2976961.7,744240.4,67862.5,16965.6,952930.7,238232.7,15215.4,3803.9,113521.3,28380.3,1428.2,357.1,1043691.3,260922.8,18635.7,4658.9,1043691.3,1043691.3,260922.8,260922.8,18635.7,4658.9,0.0,0.0,0.0,0.0,9035009.2,9382381.4,195465.8,2258752.3,2345595.3,6304.427959332,1336.665261641,-15.740343593,-2.438557683,20.750333256,110.111125747,144510.0,148822.1,36127.5,37205.5,701924.5,102223.8,8152009.4,8319389.9,173320.2,2038002.4,2079847.5,4504.014162166,1131.86301105,17.719976234,10.202859625,19.939447523,104.781609645,180361.6,184710.6,45090.4,46177.6,735017.4,107043.2,48.00013,-182262.0,-45565.5,2279.9,570.0,82084.5
