country,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA,BRA
2008-Q1,-5967.3,3142.4,254.9,2062.5,599662.7,217080.7,221452.9,42412.7,16470.2,14713.6,125410.3,31782.3,34447.5,90223.4,31782.3,34447.5,25875.3,12651.5,13331.6,93964.1,25976.2,27174.7,405964.4,149089.5,152607.4,25926.5,8362.0,8533.0,44720.1,25720.4,25998.7,53366.7,23551.1,23652.9,93651.9,30435.1,31305.1,94335.0,34879.4,34696.7,712055.2,252636.0,257775.5,2964589.7,2495830.7,712055.2,741147.4,57.2,1.133942088,5.378791965,252636.0,257775.5,86.5,5183812.8,2606484.3,712055.3,692351.2,694019.6,131872.7,-23970.4,-19704.0,112392.5,35227.4,1668.4,11.8,20.7,562146.9,581936.2,203979.5,207652.6,1777041.1,1496056.6,433753.1,444260.3,58.4,1.317538254,6.001440857,156783.2,159354.5,79.4,3043259.3,1530187.9,562146.9,555975.2,468064.8,128393.8,138993.8,53.1,1.618682152,2.988434834,47196.3,48298.1,88.2,1046110.7,525997.2,155875.6,163309.9,573969.0,483213.4,132371.5,143492.3,60.4,3.999533741,13.475217595,48935.2,51244.9,88.8,950065.1,477704.3,23504.2,19817.6,155875.6,358275.5,301625.2,80459.1,89568.9,53.3,-0.683225843,0.562087193,29789.8,33146.3,86.9,671834.8,337806.7,345705.8,291043.0,86426.5,86426.5,53.3,3.743936147,16.456722669,29534.9,31083.7,76.9,648008.2,325826.4,1.18782,45034.7,0.0,-8559.0,120551.2,-20.7
2008-Q2,-368.5,-1697.6,2221.9,760.5,651488.4,226787.1,226458.2,43289.0,16896.6,15192.2,148759.3,34865.6,35023.6,109761.8,34865.6,35023.6,27854.1,13282.7,13415.2,104696.2,27696.0,27826.6,431586.0,154362.1,155101.3,27408.9,8623.0,8753.1,41225.3,26451.8,26734.8,54894.2,23720.9,23738.0,99046.0,31675.6,32060.0,104315.3,35603.0,35404.1,769525.2,264201.7,263761.4,3099637.7,2569149.8,769525.2,774909.4,58.4,2.322126207,6.167880624,264201.7,263761.4,88.5,5304187.5,2667010.2,769525.2,750798.4,752243.1,155987.8,-17579.3,-18726.8,118036.7,37054.1,1444.7,-66.0,137.3,596255.3,604872.2,209036.3,210751.6,1833741.3,1519905.4,456472.7,458435.3,59.1,1.982927311,6.999622984,160955.1,162514.3,80.9,3103604.9,1560530.4,596255.3,579051.6,479949.8,139782.6,144762.9,55.4,-0.125993882,0.436986918,48081.2,48237.3,88.1,1044792.6,525334.5,173638.3,171381.1,599895.7,497226.4,147732.5,149973.9,61.3,3.068491158,12.665206946,52995.2,52817.3,91.6,979217.7,492362.6,25905.8,21407.2,173638.3,388253.7,321806.0,98392.6,97063.4,55.9,3.397131131,5.033957868,34884.1,34272.3,89.8,694657.9,349282.5,395044.3,327434.4,98761.1,98761.1,56.5,7.811414174,23.700321888,32662.3,33511.8,82.9,698626.8,351278.1,1.20648,93739.7,0.0,2027.7,180541.1,-137.3
2008-Q3,1138.5,-5560.7,-359.8,-1017.6,687742.6,234183.1,229259.6,34034.7,16114.4,15482.2,174131.2,37408.4,35676.4,126929.1,37408.4,35676.4,30724.9,14527.4,13948.3,114248.3,29004.2,28251.9,448851.8,158276.3,156892.6,27850.3,8898.4,8927.1,44019.5,27170.6,27156.0,56666.5,23961.0,23934.9,101652.4,32697.9,32243.1,104414.7,35635.4,35535.0,812602.6,273316.8,267617.4,3220948.6,2626937.1,812602.6,805237.2,59.8,1.461927783,6.621673307,273316.8,267617.4,89.8,5381730.9,2705999.9,812602.6,793550.0,795146.1,169872.9,-16220.6,-19052.5,124860.0,38728.4,1596.1,1.0,96.3,625273.1,627669.0,216038.7,215193.2,1899843.9,1549472.2,480468.4,474961.0,60.1,1.868212402,8.313799638,166398.6,165550.5,82.4,3161586.8,1589684.4,625273.2,598674.2,488265.9,144804.7,149668.5,55.7,2.913622624,3.918102962,49640.1,49642.7,90.7,1075233.9,540640.7,186190.9,173152.3,626075.3,510613.7,168886.0,156518.8,59.5,7.452617385,17.779314606,58878.0,56753.6,98.4,1052195.1,529056.5,17304.9,16633.5,186190.9,434943.4,354730.6,115435.0,108735.9,64.2,-2.478072252,0.049762463,36352.8,33423.0,87.6,677443.8,340627.0,457186.1,372871.2,114296.5,114296.5,63.7,2.771600992,18.812927971,36712.6,34440.6,85.2,717989.9,361014.1,1.22612,118597.8,0.0,13016.0,133261.2,-96.3
2008-Q4,-697.9,-1779.3,-1209.0,-856.9,687583.9,222255.7,220894.3,22314.9,10795.5,14868.8,154804.4,32883.2,31868.3,107064.2,32883.2,31868.3,30347.6,13768.3,13503.0,113712.9,26888.2,26163.9,480117.1,156365.9,153395.6,33448.6,9473.2,9061.1,40854.4,27342.6,26789.6,56371.9,23689.6,23604.6,104571.7,33091.0,31964.6,131157.6,35492.5,35647.7,815620.1,259314.9,257496.7,3154036.4,2532585.8,815620.1,788509.1,60.9,-3.781774675,1.024554502,259314.9,257496.7,86.4,5178205.9,2603665.1,815620.1,796849.9,799879.5,140176.8,-16373.5,-18770.2,128036.2,36680.0,3029.6,-10.8,75.8,659702.7,628900.7,216763.6,210838.5,1919413.8,1541225.1,486815.7,479853.5,61.7,-1.609959697,3.562357086,167539.7,162885.2,81.1,3110686.5,1564091.1,659702.7,609771.1,489625.8,172886.9,152442.8,58.7,-3.403196176,0.893143089,49223.9,47953.3,87.6,1038641.6,522241.7,156615.4,164476.9,611442.3,490967.7,153855.6,152860.6,63.6,-8.594752418,5.279893914,52210.7,51875.7,89.9,961761.5,483585.4,2759.7,11616.3,156615.4,502050.4,403129.7,126594.0,125512.6,78.7,-5.826787442,-5.689345794,32186.2,31475.5,82.5,637970.6,320779.4,509167.7,408844.6,127291.9,127291.9,75.5,-6.121227672,7.911564255,33395.1,32332.4,80.0,674040.1,338915.6,1.24538,20526.5,0.0,-6484.7,103185.8,-75.8
2009-Q1,-6352.8,3137.1,-120.5,2061.5,647105.8,212126.1,218818.6,41178.1,16239.2,14466.7,121963.2,26622.0,29181.7,87133.0,26622.0,29181.7,30845.8,12576.3,13278.2,103730.5,24070.9,25321.7,453118.8,150556.7,154191.8,27652.7,8565.8,8833.5,42569.4,27921.8,28187.5,58925.3,23956.0,24044.9,106821.5,31412.7,32686.5,113419.5,35973.2,36236.8,756127.1,246506.9,253933.3,3148725.5,2494254.6,756127.1,787181.4,61.7,-1.383844741,-1.49050906,246506.9,253933.3,85.2,5106547.6,2567634.4,756127.1,739831.4,741754.1,116969.1,-20665.0,-16295.7,109021.3,34106.0,1922.7,29.1,31.6,624785.0,647341.9,209049.4,214591.9,1952982.7,1547050.1,474263.6,488245.7,62.1,1.148009333,3.389072037,160352.1,164755.1,82.0,3146397.5,1582047.1,624785.0,634483.9,502604.7,150521.4,158621.0,58.8,3.927766219,3.185740712,48697.3,49836.8,91.0,1079437.0,542754.1,137694.9,148064.9,595368.7,471619.7,134944.8,148842.2,70.0,-11.527003837,-10.437794139,44291.1,45896.0,79.6,850899.2,427842.5,2750.1,-777.3,137694.9,387618.2,307050.8,87414.7,96904.6,64.3,-5.570570372,-10.33034087,25584.9,29722.1,77.9,602432.0,302910.2,375069.8,297110.5,93767.4,93767.4,65.0,-14.449219733,-11.012451767,25705.4,27660.7,68.4,576646.6,289944.9,1.26239,-46658.1,0.0,-10887.2,4028.4,-31.6
2009-Q2,4995.5,2847.9,2873.9,1507.5,689723.5,222189.8,221852.6,40931.1,15965.3,14306.9,136689.0,30155.8,30350.8,106721.9,30155.8,30350.8,36319.9,13925.4,14026.1,114402.3,25903.3,26124.7,475783.5,155422.2,156188.8,29510.3,8713.5,8843.1,45328.3,28500.3,28823.7,60415.0,24231.9,24241.9,111989.0,32195.2,32571.0,114138.7,36676.3,36443.2,803577.5,258381.4,258515.7,3241886.6,2533245.8,803577.5,810471.7,62.4,1.804567832,-1.98878264,258381.4,258515.7,86.7,5198698.7,2613969.1,803577.5,784501.0,786095.9,130991.1,-12332.7,-19076.5,113854.0,35886.8,1594.8,-2.7,156.2,655104.7,665173.5,216463.6,218257.3,2032492.8,1588212.2,504220.0,508123.2,63.0,2.584919522,3.999364541,167343.0,169013.9,84.2,3227729.4,1622941.7,655104.7,641659.0,501399.4,150884.8,160414.7,60.2,-1.190703441,2.085726317,49120.6,49243.4,89.9,1066584.1,536291.5,143477.2,144317.1,613038.5,479035.0,147361.7,153259.6,67.3,7.01773335,-7.006067932,48603.7,49116.9,85.2,910613.1,457867.4,-3884.5,-8942.6,143477.3,367008.8,286784.7,93899.8,91752.2,59.0,3.209813507,-10.492789357,31421.4,30676.2,80.4,621768.9,312633.0,355617.2,277883.2,88904.3,88904.3,58.5,5.451773566,-12.960099277,28547.5,29168.6,72.2,608084.1,305752.1,1.27974,-56695.2,0.0,-5231.2,-19912.7,-156.2
2009-Q3,-2957.0,-9065.1,456.2,-541.3,731387.1,231645.3,226828.0,37986.2,14906.0,14440.5,150354.5,33492.9,31679.7,116572.9,33492.9,31679.7,42573.4,15551.9,14941.2,123550.0,27804.4,27026.1,500472.9,160510.1,159012.3,30771.7,8827.3,8850.7,50060.2,29266.5,29267.1,62785.7,24567.0,24562.8,117078.6,33560.1,33098.5,116226.7,36813.7,36713.9,852843.2,270139.1,264580.1,3383447.3,2593105.4,852843.2,845861.8,63.6,2.345837446,-1.13493466,270139.1,264580.1,88.7,5320651.8,2675288.6,852843.3,835465.3,837119.7,145242.9,-18625.3,-17378.0,121456.1,38103.9,1654.4,1.5,53.7,691876.8,694625.4,223629.4,222713.5,2109750.8,1616932.6,534397.2,527437.7,63.9,2.314810767,4.455306047,173836.7,172926.2,86.1,3302445.2,1660509.7,691876.8,660866.8,506494.4,157479.6,165216.7,61.3,1.104414863,0.291072862,49792.7,49787.2,90.9,1078363.7,542214.4,163923.4,150681.4,641082.7,491331.8,172381.6,160270.7,63.4,11.010644065,-3.926804723,56607.9,54525.0,94.5,1010877.4,508281.5,-8458.2,-9589.3,163923.4,347193.1,266092.0,92906.4,86798.3,57.0,-1.991504345,-10.046209422,32922.0,30065.2,78.8,609386.4,306406.9,383453.7,293882.4,95863.4,95863.4,60.1,4.929738727,-11.132317162,32465.8,30606.6,75.7,638061.0,320824.9,1.30479,8007.4,0.0,11591.2,-42359.9,-53.7
2009-Q4,-9125.7,-10359.8,-4562.1,-3999.4,781546.4,233473.4,232234.6,29117.3,10918.7,15061.4,165591.0,33982.8,33121.6,124849.2,33982.8,33121.6,44885.3,15984.0,15694.8,129633.7,28604.3,27894.1,541952.8,164379.7,161310.5,34238.3,9254.2,8855.7,49635.5,30437.5,29791.9,65090.9,25008.9,24925.4,119960.5,34574.4,33416.2,143394.0,36992.8,37141.9,920491.5,273121.7,271276.6,3558098.0,2664751.2,920491.5,889524.5,65.2,2.531021125,5.351518059,273121.7,271276.6,91.0,5455318.6,2743000.7,920491.5,899489.9,900724.2,152494.0,-28710.6,-21001.7,138945.1,39175.0,1234.3,72.4,110.0,748230.2,712855.9,231434.8,225131.8,2164906.4,1621354.1,552152.4,541226.6,65.1,0.71890061,6.927729225,179186.2,174169.4,86.7,3326186.5,1672447.1,748230.2,682844.4,511399.8,196077.7,170711.1,61.9,2.360344751,6.275035894,52248.6,50962.4,93.1,1103816.8,555012.5,181387.0,183419.3,697213.2,522160.9,181987.7,174303.3,64.3,7.275886672,12.754327364,58970.8,58492.2,101.4,1084427.7,545263.5,-600.7,9116.0,181387.0,344901.7,258305.8,87459.6,86225.4,56.2,0.668775947,-3.841679143,30966.2,30266.3,79.3,613461.8,308456.1,386340.9,289340.6,96585.2,96585.2,54.1,11.955322104,5.979337074,35528.3,34265.7,84.8,714343.3,359180.5,1.33525,54573.1,0.0,4527.3,41769.1,-110.0
2010-Q1,-14472.9,-4937.8,-6171.5,-5006.5,753060.0,230087.6,237101.6,43763.3,17354.8,15351.0,147986.0,30860.3,33344.8,107286.0,30860.3,33344.8,44725.3,15035.7,15874.1,126433.2,27710.4,29113.5,516585.2,159911.0,163771.3,29054.4,8820.2,9102.4,53715.0,30217.9,30526.0,65789.1,25107.6,25175.4,120515.4,32246.4,33538.7,121078.0,36861.3,37125.6,886397.4,269207.9,277461.7,3679543.9,2734265.5,886397.4,919886.0,65.9,2.279979912,9.265577454,269207.9,277461.7,93.1,5579698.7,2805540.6,886397.4,856924.8,858201.0,148083.6,-42530.2,-29472.6,133337.4,38717.9,1276.2,-13.2,152.2,710117.4,735572.0,222458.6,228400.7,2234654.0,1660569.3,546391.8,558663.5,66.1,1.640668775,7.448539824,172316.6,177027.0,88.2,3380758.2,1699886.5,710117.3,703241.3,522577.9,163725.5,175810.3,63.2,0.80720719,3.083997206,50142.0,51373.8,93.8,1112726.8,559492.6,190752.9,192312.8,740986.4,550626.3,177984.2,185246.6,67.0,2.0575186,30.067109301,57135.8,59695.6,103.5,1106740.0,556482.4,12768.7,7066.2,190752.9,385345.2,286349.6,86801.2,96336.3,56.7,10.794093389,12.822602266,29546.7,33533.3,87.9,679679.5,341751.1,405096.3,301026.6,101274.1,101274.1,50.4,12.473396627,39.330769115,35718.2,38539.8,95.4,803446.2,403982.5,1.34572,20413.2,0.0,-1962.9,103240.4,-152.2
2010-Q2,-5887.4,-7859.8,-5226.0,-6386.7,802015.5,240022.5,239593.9,40361.8,17570.6,15715.5,169750.1,33797.3,33977.9,122207.4,33797.3,33977.9,51397.2,16432.2,16506.6,138595.2,29113.9,29326.6,540506.3,164788.0,165615.1,30236.6,9148.1,9275.8,54228.7,30758.4,31127.3,67426.0,25535.2,25542.6,123501.2,33273.5,33653.5,126518.5,37576.1,37355.9,944145.0,280389.6,280163.5,3801748.2,2774743.6,944145.0,950437.1,67.5,0.973766282,8.373888476,280389.6,280163.5,94.0,5634032.0,2832860.0,944145.0,913795.1,915111.8,173741.5,-34860.1,-30349.9,142129.6,39961.0,1316.7,5.5,54.9,741370.2,752609.9,228022.5,229909.7,2293637.1,1674033.8,568567.3,573409.3,67.4,0.673061412,5.446039231,176376.5,178218.5,88.7,3403512.8,1711327.7,741370.2,726155.7,529991.9,172802.9,181538.9,64.9,0.617993982,4.970942732,51646.0,51691.2,94.4,1119603.4,562950.3,208662.2,206435.4,785526.9,573324.6,193392.8,196381.7,70.7,0.449743785,22.084512493,59745.7,59964.1,104.0,1111717.5,558985.1,15269.4,10053.6,208662.1,413287.3,301641.8,105294.3,103321.8,61.7,-1.479638644,7.696382415,33641.4,33037.1,86.6,669622.7,336694.4,444726.7,324588.2,111181.7,111181.7,54.1,2.293847266,35.158280733,38867.4,39423.8,97.5,821876.0,413249.3,1.37013,27867.9,0.0,-3086.7,151451.6,-54.9
2010-Q3,-12622.4,-19293.8,-7847.8,-8433.7,849928.7,246418.7,241407.9,41883.9,15731.5,15360.2,190549.6,35880.9,33995.3,132753.5,35880.9,33995.3,54980.4,17003.8,16370.4,141627.9,30637.7,29787.4,562514.7,169699.0,168051.4,32101.0,9390.3,9417.0,57751.9,32126.6,32135.9,68896.6,25791.6,25812.9,133558.1,34607.1,34142.9,128579.2,37627.4,37523.9,997934.7,288798.0,283033.4,3962488.4,2810872.9,997934.7,990622.1,69.6,1.024357987,6.97457541,288798.0,283033.4,94.9,5691744.6,2861878.6,997934.7,966573.8,967644.8,190972.5,-42705.6,-31361.0,148006.1,41933.4,1071.0,26.3,180.5,776672.3,780780.1,235215.5,234304.5,2370228.5,1681370.5,596732.4,592557.1,68.2,2.183096005,5.310293489,183014.9,182109.1,90.7,3477814.7,1748687.7,776672.3,751600.4,533163.3,179939.9,187900.1,66.5,0.975244778,4.836832806,52200.5,52195.4,95.3,1130522.3,568440.4,233884.8,223501.6,823457.7,584136.7,214814.0,205864.4,70.6,4.875506776,15.337364493,65246.0,62887.7,109.0,1165919.4,586238.5,19070.8,17637.1,233884.8,430213.9,305181.1,114224.8,107553.5,62.5,2.836893669,13.002055106,36716.9,33974.3,89.0,688619.1,346246.1,507389.0,359926.8,126847.2,126847.2,57.4,7.569474173,38.558480798,44564.7,42408.0,104.9,884087.7,444530.1,1.4097,94376.9,0.0,5957.1,112956.7,-180.5
2010-Q4,-7469.3,-8360.6,-9059.0,-8333.9,897835.9,245652.1,244652.2,33923.0,11258.5,15627.9,188945.2,35134.0,34442.0,132105.1,35134.0,34442.0,55824.0,17169.4,16904.2,151232.7,30793.6,30068.0,619143.7,173084.1,169926.1,35150.0,9894.2,9468.2,58865.3,33848.5,33097.6,72308.3,26107.3,26020.7,139918.3,35913.1,34721.7,161669.3,37649.9,37774.6,1057369.8,288660.5,286869.1,4099607.5,2870047.9,1057369.8,1024901.9,71.1,1.355199772,5.747795567,288660.5,286869.1,96.2,5768879.1,2900662.8,1057369.8,1028518.7,1029539.6,178566.5,-35278.8,-28851.2,159533.9,42540.3,1020.9,5.7,15.1,850973.1,810170.9,245120.9,238351.5,2462148.3,1723697.6,628475.5,615537.1,69.3,2.117864418,6.773030753,191414.3,185966.0,92.6,3551470.1,1785722.5,850973.1,774866.6,542467.6,222497.6,193716.6,68.3,0.364413692,2.792612545,53706.5,52385.6,95.7,1134642.1,570511.9,213866.1,224916.3,841813.1,589335.4,211755.0,210453.3,72.1,0.19365084,7.722918778,63566.7,63009.5,109.2,1168177.2,587373.8,2111.1,14463.0,213866.1,460033.6,322059.7,115899.7,115008.4,66.3,0.726968654,13.067377202,35160.5,34221.3,89.7,693625.2,348763.2,493476.1,345472.1,123369.0,123369.0,55.6,0.347029336,24.191790761,44219.6,42555.2,105.3,887155.7,446072.7,1.42841,54222.0,0.0,-907.5,108120.2,-15.1
2011-Q1,-12629.8,-864.5,-9091.7,-8090.6,861193.7,241378.4,248237.7,53738.2,18286.9,15995.7,175930.0,32375.4,34765.5,119607.9,32375.4,34765.5,52706.1,16330.9,17158.7,147303.5,29113.3,30494.5,578819.5,167436.2,171468.7,30700.0,9362.5,9663.3,59175.8,32672.3,33061.1,73848.9,26041.7,26086.8,135234.4,34037.7,35376.5,132557.0,37735.4,38065.5,1016530.7,283193.6,291026.8,4204869.5,2935229.9,1016530.7,1051217.4,71.8,1.449350504,4.889003564,283193.6,291026.8,97.6,5852490.4,2942703.6,1016530.7,990195.0,991543.4,190172.2,-37492.8,-26335.6,155336.9,41367.1,1348.4,18.8,105.4,801371.2,829501.5,234798.5,241015.9,2536906.8,1770900.3,623585.0,634226.7,70.6,1.21211164,6.322833557,183360.3,188220.1,93.7,3594517.9,1807367.5,801371.2,788334.5,550300.8,177786.2,197083.6,68.9,0.783096586,2.76802708,51438.2,52795.8,96.4,1143527.4,574979.5,227789.3,227273.7,871480.2,608341.1,209986.7,217870.1,73.4,1.633846316,7.275727668,61837.0,64038.9,111.0,1187263.4,596970.5,17802.6,9403.7,227789.3,462037.5,322527.6,103744.1,115509.4,65.4,1.818322974,3.90744107,30798.3,34843.6,91.3,706237.5,355104.8,465495.6,324941.5,116373.9,116373.9,52.0,0.890581914,11.402184113,39890.0,42934.2,106.2,895056.6,450045.4,1.43255,11606.1,0.0,-6502.1,116000.7,-105.4
2011-Q2,-5958.8,-8360.2,-8516.2,-9528.1,926222.4,250373.9,249996.7,53828.0,17697.6,15840.4,192977.9,35279.4,35475.8,129067.9,35279.4,35475.8,57420.5,17636.6,17697.9,158243.2,30370.2,30626.7,621996.1,171954.9,172750.2,33426.8,9800.8,9934.9,60212.7,33123.0,33474.4,77026.8,25940.5,25949.6,147271.7,35301.1,35701.4,145814.9,38390.7,38139.3,1086712.3,293569.3,293840.4,4364203.3,2978101.8,1086712.3,1091050.8,73.9,0.966779437,4.881745806,293569.3,293840.4,98.6,5909071.1,2971153.0,1086712.3,1060627.3,1061586.4,213917.8,-31033.7,-26085.0,160489.8,42736.9,959.2,26.9,23.9,847668.7,859335.3,241409.2,243522.8,2615947.2,1785104.1,648648.8,653986.8,72.0,1.058106178,6.729487034,188065.2,190211.6,94.7,3632551.7,1826491.3,847668.7,814662.9,555920.3,199019.9,203665.7,70.6,0.976175167,3.133861979,53344.0,53311.2,97.4,1154690.3,580592.3,245002.3,239727.6,889693.9,607120.9,220961.6,222423.5,73.5,2.005439079,8.937139021,64604.3,65323.2,113.2,1211073.3,608942.4,24040.8,17304.2,245002.3,490364.5,334621.3,124992.6,122591.1,68.7,1.099016158,6.62709636,35828.5,35226.5,92.3,713999.2,359007.5,523805.5,357441.2,130951.4,130951.4,56.1,4.240111338,13.521745301,44344.7,44754.6,110.7,933008.0,469127.8,1.46543,77340.1,0.0,2030.9,129764.6,-23.9
2011-Q3,-4492.6,-12550.5,-8853.3,-9421.4,945813.4,254796.5,249734.0,48550.8,16938.6,16650.7,202210.7,36543.9,34566.6,134760.9,36543.9,34566.6,61174.3,18600.6,17974.4,165199.2,31021.4,30197.4,633877.7,174480.0,172833.3,34620.7,9968.5,10004.9,60112.7,33997.9,34026.7,78874.4,26087.2,26137.3,151286.1,36173.8,35708.4,143784.6,38274.0,38151.4,1112334.2,299013.8,293222.6,4418878.1,2979917.0,1112334.2,1104719.5,74.9,-0.210243348,3.600003997,299013.8,293222.6,98.3,5896647.7,2964906.4,1112334.2,1082323.3,1083352.8,215713.5,-33291.9,-30010.9,166520.8,43741.6,1029.5,-18.7,200.9,867639.3,873126.0,243383.1,242591.1,2666265.8,1798024.5,668612.0,666566.5,73.7,-0.380317578,4.05202053,190260.4,189488.2,94.4,3618736.5,1819544.9,867639.3,825544.6,556714.7,199027.3,206386.2,71.8,-0.390693554,1.738723045,53122.7,53102.9,97.0,1150179.0,578324.0,249187.6,239078.4,915133.2,617129.7,237137.1,228783.3,74.0,2.046214251,5.998273287,69004.4,66659.8,115.6,1235854.4,621402.7,12050.5,10295.1,249187.6,516113.2,348046.3,137086.2,129028.3,71.1,1.723604371,5.472775172,38349.5,35833.7,93.9,726305.7,365195.4,566315.1,381900.6,141578.8,141578.8,60.0,1.118115456,6.713405791,47202.8,45255.0,112.0,943440.1,474373.2,1.48289,62136.4,0.0,5239.0,109012.1,-200.9
2011-Q4,-10589.8,-11895.8,-10689.7,-10217.7,987231.5,251647.8,251801.9,33907.1,12483.4,17463.7,206371.5,34522.7,33988.0,132267.3,34522.7,33988.0,62243.2,18486.7,18257.8,173053.1,31150.7,30404.6,684709.7,176691.4,173514.0,38258.5,10539.5,10080.9,59924.8,35039.4,34258.4,81630.0,26452.7,26356.5,155940.9,36816.1,35747.2,175902.6,38161.6,38325.4,1160804.9,296073.3,295627.7,4517577.1,2987823.2,1160804.9,1129394.3,76.0,0.820225153,3.053180817,296073.3,295627.7,99.2,5945013.4,2989225.3,1160804.9,1130776.6,1131892.4,193719.5,-39434.3,-30028.2,173573.4,43929.2,1115.8,1.1,67.0,938172.9,892889.2,250648.2,243461.8,2732136.2,1806973.0,696968.2,683034.0,75.1,0.521762642,2.425687903,196279.8,190476.9,94.8,3637617.7,1829038.6,938172.8,839610.0,555299.0,241204.7,209902.5,73.2,-0.222298735,1.143976651,54368.4,52984.8,96.8,1147622.1,577038.4,233221.8,249121.2,931400.7,616007.3,233841.6,232850.2,75.6,-0.278114078,5.499177124,67039.4,66474.5,115.2,1232417.3,619674.5,-619.8,16271.1,233221.8,559064.8,369752.8,141072.1,139766.2,75.8,1.492707556,6.274592284,36588.5,36368.6,95.3,737147.3,370646.7,606647.8,401223.1,151661.9,151661.9,62.5,2.94167743,9.472667693,47278.2,46586.3,115.3,971193.0,488327.7,1.512,62013.3,0.0,-767.7,161402.0,-66.9
2012-Q1,-18005.1,-4698.0,-10070.3,-8672.0,962009.5,244940.3,248211.2,54309.5,16233.6,14046.5,186515.8,31868.2,34184.0,118696.9,31868.2,34184.0,61617.4,17753.4,18505.4,165451.9,29238.6,30373.8,659566.6,171071.3,175101.9,34633.5,9995.3,10196.4,71001.3,33764.5,34182.6,86325.0,26752.0,26769.5,157474.9,35066.5,35963.5,144680.2,38250.7,38180.1,1129474.0,288028.3,291821.0,4657445.9,2934001.1,1129474.0,1164361.5,79.4,-1.287669897,0.272890387,288028.3,291821.0,97.9,5868461.3,2950733.9,1129474.0,1102144.5,1103195.0,213953.9,-44233.4,-27329.5,167464.6,42616.5,1050.5,1.6,49.1,889241.2,920345.4,241337.2,245576.9,2825353.0,1779857.2,694700.8,706338.3,77.2,0.55477118,1.760465651,188825.7,191533.6,95.4,3657798.2,1839185.5,889241.2,862786.3,543520.2,194540.4,215696.6,73.7,1.997627827,2.362856837,52511.5,54043.3,98.7,1170547.3,588565.5,258237.9,251602.1,959847.1,604664.5,233274.6,239961.8,78.5,-0.807910668,2.964555423,63779.9,65937.4,114.3,1222460.5,614668.1,24963.3,11640.3,258238.0,529398.5,333499.4,119042.6,132349.6,72.6,-1.012848595,3.319509197,32442.9,36000.2,94.3,729681.2,366892.6,548190.6,345337.7,137047.7,137047.7,58.9,-4.108582946,4.048257376,42513.2,44672.3,110.5,931290.8,468264.4,1.5874,28251.7,0.0,-4577.4,19264.9,-49.1
2012-Q2,-14427.2,-17526.3,-10009.9,-11069.2,1008372.9,252255.9,252017.1,55518.3,17669.3,15792.7,199649.7,33185.1,33384.3,126118.3,33185.1,33384.3,64284.0,17962.5,18032.5,177138.5,30600.9,30892.9,688920.8,176093.4,176921.5,35242.1,10267.2,10407.3,63984.7,33801.5,34099.0,88536.7,27433.9,27458.4,164720.7,36172.9,36572.3,159298.1,39124.1,38874.8,1183125.5,296465.3,296834.2,4745785.8,2979606.9,1183125.5,1186446.4,79.5,1.717889639,1.018838621,296465.3,296834.2,99.6,5969275.0,3001424.3,1183125.6,1156231.0,1157558.7,223924.0,-39909.7,-26894.5,174752.6,43727.5,1327.7,16.3,68.1,933634.7,946274.4,246715.8,248973.5,2901190.4,1821491.2,718125.6,725297.6,78.1,1.609440519,2.315631796,192241.5,194616.2,96.9,3716668.2,1868786.1,933634.7,873251.2,548264.4,215509.1,218312.8,74.2,0.58094713,1.962201228,54474.3,54357.2,99.3,1177347.6,591984.7,263918.1,256974.9,978274.5,614202.5,244239.5,244568.6,80.0,0.023219842,0.963698171,65322.9,65952.7,114.3,1222744.4,614810.8,19678.6,12406.3,263918.1,573587.3,360122.6,146495.8,143396.8,81.6,-3.637781307,-1.521325144,35433.1,34690.6,90.9,703136.9,353545.8,643692.3,404137.5,160923.1,160923.1,67.5,2.434501155,2.245970418,45442.9,45759.8,113.2,953963.0,479664.3,1.59276,63174.7,0.0,3387.4,103340.9,-68.1
