country,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN,IDN
2012-Q2,-25415.0,-9922.4,-12826.8,2357.1,2117140.2,1888965.9,292970.6,266057.8,739210.1,636455.2,458154.5,421984.5,197306.6,178851.0,424274.7,396480.4,887652.9,807601.9,76136.8,77211.5,78764.3,69235.7,58411.3,56343.5,31350.6,28820.4,188441.2,150813.2,30274.0,28697.2,2162036.9,1929018.7,8607827.4,2395216.3,2162036.9,2151956.9,112.2,87.4,1.497398442,6.113843602,85.4,1929018.7,1918528.3,9847393.7,2262038.5,44896.7,40052.8,14416.7,23773.7,1398810.4,1428977.5,115.1,1224344.1,1241179.1,78592.4,64087.7,1166927.0,1034180.2,4804530.0,1336909.8,1188753.2,1201132.5,113.1,85.0,1.37906742,5.532748694,85.3,1054309.2,1062411.1,5650241.8,1297913.4,21826.2,20129.1,131464.8,105947.2,884992.3,246258.2,210057.2,221248.1,122.3,84.4,7.794802854,14.919017538,93.3,170034.9,180861.3,1048457.3,240840.5,1267345.6,1118396.9,774224.8,748735.1,112.4,693727.7,666096.7,2799545.3,779002.2,694878.7,699886.3,111.5,85.9,2.788589217,9.771964447,86.2,626152.3,627544.5,3260859.6,749050.0,694878.7,626152.3,500524.2,442857.1,136928.6,129359.8,44541.9,42851.9,9767.1,9156.4,82619.6,77351.5,38572.0,35995.7,18853.9,17939.7,79346.0,48876.7,67575.4,41113.3,79346.0,48876.7,67575.4,41113.3,2142916.0,596288.4,535729.0,535729.0,110.0,90.4,0.203167182,1.613387704,97.2,488592.5,487108.7,2370814.1,544598.2,489708.0,489708.0,446015.2,442061.0,46021.0,49346.4,42577.3,45400.7,2182605.5,607332.4,561144.0,545651.4,112.6,87.6,3.503154138,12.638578396,104.1,501419.3,484751.6,2492667.0,572588.9,484890.0,470346.1,430680.7,414938.8,76254.0,77142.7,70738.6,71059.8,3593.75787,0.0,0.0,158449.3,14416.7,-9264.4,23773.7,4240.8,9687.9
2012-Q3,1354.0,-15877.4,21520.4,17011.2,2170765.1,1946220.4,327918.5,296205.7,735396.6,644702.0,469110.9,430505.9,208427.4,184628.4,439815.7,405267.8,899022.6,820684.3,79070.5,80289.6,83096.9,72333.6,60529.2,58280.6,32596.8,29441.1,172921.0,145954.6,30992.5,29117.0,2223641.6,1993632.3,8649902.4,2436046.2,2223641.6,2162475.6,111.1,86.6,1.412426783,6.006647281,86.6,1993632.3,1945626.1,9986480.9,2293988.2,52876.5,47411.9,16265.3,47819.7,1443147.8,1421175.3,114.2,1251514.4,1243939.4,70267.4,59662.5,1232273.3,1071689.6,4933247.7,1389335.8,1255357.2,1233311.9,114.6,86.2,1.336706626,5.526958907,86.5,1092627.1,1076612.5,5725769.0,1315262.7,23083.9,20937.5,117523.2,99224.9,746830.5,210327.6,187790.6,186707.6,114.4,78.9,-9.732210304,-2.629855363,84.2,158887.4,163259.5,946419.2,217401.4,1325624.6,1152289.6,762874.4,747830.5,110.2,672777.7,678564.7,2866412.8,807259.3,723805.2,716603.2,112.3,86.5,1.645726559,9.268496822,87.6,637811.7,637872.2,3314524.5,761377.3,723805.2,637811.7,535209.4,461944.9,137728.6,128962.2,43924.3,41871.5,9638.9,8948.2,84165.5,78142.4,37817.9,34788.9,13049.3,12115.7,39069.2,51722.1,34966.0,27367.4,39069.2,51722.1,34966.0,27367.4,2069100.0,582714.5,517275.0,517275.0,106.5,87.5,-0.262580765,-1.652483723,96.9,478757.8,485829.7,2364588.8,543168.2,467862.0,467862.0,434022.9,440069.5,49413.0,50313.4,44734.9,45682.5,2132609.6,600600.5,515921.0,533152.4,113.7,88.5,-3.286866099,2.372311093,100.7,457237.3,468818.5,2410736.4,553768.7,445259.0,456914.6,393199.6,400746.3,70662.0,73297.0,64037.7,65641.4,3550.79575,0.0,0.0,166921.0,16265.3,-9991.8,47819.7,23503.4,45915.8
2012-Q4,-35323.0,-10171.8,-617.2,-2380.4,2117946.1,1903233.1,256229.6,229157.8,738706.9,652776.5,476158.2,433548.4,215164.1,192222.6,434850.5,398669.7,907845.5,829076.2,80881.3,82487.9,83969.7,72815.0,61894.4,59505.3,33199.5,29774.6,181535.1,156394.8,31515.0,29428.9,2168687.7,1948852.2,8799649.7,2470706.7,2168687.7,2199912.4,111.5,86.9,1.391778812,5.934985608,87.8,1948852.2,1972704.9,10125470.6,2325915.4,50741.6,45619.1,-78625.3,-46325.8,1527146.4,1451114.4,115.1,1327221.6,1260956.8,105746.4,92564.5,1236508.0,1072165.4,5038022.1,1414542.1,1260144.1,1259505.5,115.5,86.9,1.310688905,5.471042009,87.6,1093439.1,1090723.5,5800816.0,1332501.7,23636.0,21273.7,161255.9,141218.0,791073.6,222112.4,267002.3,197768.4,116.4,80.3,4.07667887,-0.076413402,87.7,233782.5,169915.1,985001.7,226264.1,1365890.5,1186003.6,755489.6,798685.5,114.0,668573.6,700417.5,2963351.1,832029.9,768452.0,740837.8,113.7,87.5,2.182296988,8.924050021,89.6,679304.1,651792.5,3386857.2,777992.8,768452.0,679304.1,555753.3,483484.4,146254.4,135757.1,50340.8,47498.4,10007.9,9244.1,85905.7,79014.5,52047.2,46923.1,14397.1,13139.6,-12962.4,52929.9,-10730.5,49818.6,-12962.4,52929.9,-10730.5,49818.6,2177400.0,611355.8,544350.0,544350.0,112.0,92.1,0.035922128,-0.213211952,97.0,507897.0,486004.2,2365438.2,543363.3,487300.0,487300.0,456888.4,438598.3,57050.0,52948.0,51008.6,47651.9,2218087.1,622779.6,579673.0,554521.8,113.5,88.3,4.173503731,6.136861207,104.9,508514.2,488384.6,2511348.6,576880.3,492681.0,477909.6,430924.7,418267.1,86992.0,79073.3,77589.5,71720.3,3561.59213,0.0,0.0,47889.9,-78625.3,-40957.4,-46325.8,12835.7,98706.1
2013-Q1,-5950.6,-33530.0,30178.7,17891.4,2185183.2,1914452.2,297420.0,258472.7,767511.6,648768.9,482241.5,430780.1,202989.3,181865.3,442977.4,396897.4,917262.3,825345.3,82695.8,84389.9,88342.1,74870.7,63542.0,60037.5,34690.8,30461.7,171854.7,148659.9,33159.5,30028.2,2235288.5,1958395.5,9128206.8,2496985.9,2235288.5,2282051.7,114.1,88.9,1.390362287,5.814577772,89.1,1958395.5,2000132.7,10266251.4,2358254.0,50105.3,43943.3,42577.2,19595.1,1425560.1,1502044.1,117.4,1219072.2,1279218.2,54321.4,46514.4,1258569.3,1075566.2,5172661.7,1414961.7,1282301.3,1293165.4,117.0,88.0,1.368837153,5.505429755,88.8,1096420.2,1105653.7,5880219.7,1350741.5,23732.0,20854.0,88937.4,76137.6,833183.8,227914.2,143258.8,208296.0,120.4,83.0,1.856894207,3.151247799,89.3,122652.0,173070.3,1003292.1,230465.6,1336622.7,1142934.6,773101.8,769987.7,112.4,689549.5,684813.9,2916777.3,797873.2,698162.5,729194.3,111.5,85.8,0.333219853,7.116023207,89.9,628573.6,653964.4,3398142.9,780585.2,698162.5,628573.6,510912.4,457181.3,133158.7,123817.7,41925.6,39747.3,9912.6,9092.8,81320.5,74977.5,37607.7,32873.8,16483.8,14700.9,74939.3,44902.4,60975.8,35580.6,74939.3,44902.4,60975.8,35580.6,2102123.5,575027.8,525530.9,525530.9,105.7,86.8,2.3390409,2.314431977,99.3,486240.6,497372.0,2420766.7,556072.8,471630.9,471630.9,438768.2,449380.9,53899.9,54738.6,47472.4,47894.2,2236243.6,611715.8,531481.5,559060.9,116.6,90.7,-1.82314967,2.377709179,103.0,456061.9,479480.7,2465562.9,566362.9,455741.8,476910.0,389257.5,408715.2,75739.7,80628.1,66804.4,70743.9,3655.69016,0.0,0.0,339704.1,42577.2,40023.7,19595.1,13972.3,29392.7
2013-Q2,-45852.9,-37676.4,-6974.3,16356.0,2284679.6,1986410.5,323509.9,278294.1,770570.8,662245.6,498084.9,443932.4,220226.0,190136.1,474217.0,419246.5,970372.9,855734.7,84055.4,86017.7,90822.3,76382.3,64991.0,60660.0,35548.7,31002.5,186746.4,152125.6,33992.1,30300.1,2342589.5,2036816.6,9339555.3,2518704.6,2342589.5,2334888.8,115.3,89.8,1.277781008,5.585618937,90.2,2036816.6,2025690.0,10397431.6,2388387.4,57909.9,50406.1,15598.3,19408.1,1525584.6,1557840.6,119.5,1286558.9,1304103.4,76451.3,62707.7,1287548.3,1089835.2,5298623.1,1428940.2,1312149.3,1324655.8,118.3,89.0,1.286343314,5.408931563,89.9,1111259.2,1119876.2,5955859.5,1368116.7,24601.0,21424.0,136984.0,112592.0,909534.4,245284.5,213435.3,227383.6,121.6,83.9,8.05619124,3.401376167,96.5,175299.7,187013.1,1084119.3,249032.3,1388600.7,1173966.9,847259.5,817466.3,116.7,737823.9,700746.2,3022850.8,815206.7,749671.7,755712.7,114.4,88.0,1.030815633,5.284246767,90.8,659187.4,660705.5,3433171.5,788631.6,749671.7,659187.4,550363.3,478407.8,138151.8,128045.5,45311.3,42811.8,10055.0,9155.4,82785.5,76078.4,43008.0,36752.1,18148.5,15982.0,97587.8,46766.9,78636.4,47758.7,97587.8,46766.9,78636.4,47758.7,2135788.2,575982.4,533947.0,533947.0,106.1,87.2,1.166268393,3.297825578,100.4,498870.8,503172.7,2448999.4,562558.1,479255.8,479255.8,451310.8,453642.2,54691.3,57841.7,47560.1,49303.6,2286493.6,616624.9,579799.9,571623.4,117.4,91.3,1.53000038,0.426010573,104.5,505845.1,486816.7,2503286.0,575028.2,496440.0,488937.0,433428.5,416584.9,83359.9,84317.9,72416.6,72730.3,3708.0789,0.0,0.0,259252.5,15598.3,18046.2,19408.1,-6019.6,-21432.1
2013-Q3,-39280.8,-55525.0,5369.6,5467.5,2424276.4,2047064.8,363817.8,306599.6,796606.0,668362.4,505276.7,445628.5,233962.3,196549.1,501559.0,427561.3,1029890.3,875553.7,86247.6,88422.8,96920.3,78716.2,67109.6,61456.2,36945.4,31869.8,205279.6,156613.7,35828.8,30913.7,2491158.5,2103598.1,9698905.1,2545845.3,2491158.5,2424726.3,118.1,92.1,1.31290773,5.482004605,91.4,2103598.1,2052285.4,10533940.3,2419744.7,66882.1,56533.3,83814.6,79650.6,1641785.5,1618658.0,122.6,1329060.6,1320321.6,90044.4,69111.0,1382170.8,1128699.3,5547664.3,1456194.8,1408868.8,1386916.1,122.1,91.9,1.410167045,5.485343997,91.2,1151039.3,1135668.4,6039847.1,1387409.4,26698.0,22340.0,142872.3,108910.3,938146.3,246252.1,232916.7,234536.6,127.8,88.2,-1.867709647,12.410128829,94.7,178021.4,183520.3,1063871.1,244381.1,1498913.1,1220150.3,804839.2,791554.3,113.7,689517.3,696288.2,3109713.1,816262.1,785268.9,777428.3,116.4,89.6,1.077103147,4.695268856,91.8,673791.2,667822.0,3470150.3,797126.0,785268.9,673791.2,583398.0,495100.5,139193.0,126031.2,43568.1,40677.9,10133.9,9066.4,85490.9,76286.8,43295.7,35884.5,19382.2,16774.9,19570.3,39328.6,15726.1,10491.7,19570.3,39328.6,15726.1,10491.7,2195355.1,576254.2,548838.8,548838.8,110.0,90.4,-0.830390426,2.709746361,99.6,485152.4,498994.4,2428663.1,557886.7,487822.6,487822.6,435733.4,448724.4,61016.1,61771.3,49419.0,50276.1,2417455.0,634552.7,588119.6,604363.7,122.5,95.3,1.378379106,5.27035741,106.0,479782.8,493526.9,2537790.8,582954.3,503627.4,514142.3,412545.5,422587.6,84492.2,87698.9,67237.3,68842.5,3809.69926,0.0,0.0,325481.2,83814.6,42041.7,79650.6,49315.6,69199.4
2013-Q4,15648.8,51295.9,51672.3,40531.4,2414192.4,2005384.8,290300.7,239775.4,829380.0,678984.4,521823.7,451620.9,248812.9,204169.1,507196.4,423821.4,1045698.8,882455.9,88010.6,90319.7,94047.2,75545.9,68632.4,62083.8,37419.2,32156.7,213057.9,166687.3,37335.1,31841.1,2477097.5,2057687.6,10017868.8,2575804.6,2477097.5,2504467.2,120.5,93.9,1.27196525,5.357357668,92.6,2057687.6,2078389.8,10667928.3,2450523.0,62905.1,52302.8,-83598.3,-61078.0,1740660.7,1655048.2,123.9,1405155.3,1336203.8,119626.1,93588.8,1392799.2,1129316.3,5681117.4,1460734.7,1421697.2,1420279.3,123.4,92.8,1.335618539,5.511300893,92.4,1153316.3,1150836.6,6120516.4,1405939.9,28898.0,24000.0,199337.4,158250.2,953432.7,245147.6,318963.5,238358.2,129.4,89.3,0.374983842,8.412038003,95.0,251839.0,184208.4,1067860.4,245297.5,1541323.3,1246905.1,804386.2,850578.3,122.0,661938.0,696980.3,3156643.4,811639.4,818393.1,789160.9,117.5,90.4,0.608120687,3.082378796,92.3,692822.8,671883.2,3491253.0,801973.5,818393.1,692822.8,598106.1,502982.5,146784.1,128952.7,41641.3,38355.4,11607.7,10157.5,93535.1,80439.7,53368.1,43569.7,20134.7,17317.9,-14006.9,47092.7,-30884.8,30622.6,-14006.9,47092.7,-30884.8,30622.6,2701839.9,694699.8,675460.0,675460.0,128.3,105.4,5.527127022,8.347723698,105.1,555849.9,526574.5,2562898.4,588721.8,605648.8,605648.8,502337.8,476402.7,69811.2,65066.9,53512.1,50489.7,2496656.2,641942.8,659811.2,624164.1,128.4,99.9,-1.516397463,-0.479453347,104.4,504177.6,486043.1,2499307.8,574114.4,557130.8,532950.6,429832.7,417176.4,102680.3,93627.3,74344.9,68486.4,3889.21918,0.0,0.0,21491.7,-83598.3,-41719.8,-61078.0,307.6,-75292.1
2014-Q1,5133.3,-22513.5,22376.6,11792.2,2446020.0,2009085.5,337476.6,271803.9,825131.1,666351.2,532737.4,449951.5,240355.1,194998.3,515659.6,421945.3,1043057.2,875932.1,89410.7,92736.9,97789.7,77567.5,70413.3,62837.4,39720.5,33589.8,191323.4,154713.8,38740.0,32541.4,2506300.2,2058584.9,10238289.8,2598980.4,2506300.2,2559572.5,121.7,94.8,1.185117259,5.144082231,93.6,2058584.9,2103021.1,10794355.8,2479564.6,60280.2,49499.4,10771.0,28285.9,1610633.3,1697348.7,125.7,1287620.8,1350474.9,63521.2,49986.6,1413501.2,1131854.6,5824126.8,1478449.2,1444862.2,1456031.7,124.9,93.9,1.331240705,5.472168056,93.7,1157536.6,1166157.0,6201995.2,1424656.4,31361.0,25682.0,102249.9,80097.6,963062.6,244472.5,165771.1,240765.7,131.6,90.8,-0.687867464,5.703504612,94.4,130084.2,182941.3,1060514.9,243610.2,1508383.4,1207523.2,879762.6,874185.0,121.2,720301.6,720982.1,3322990.7,843538.1,803255.9,830747.7,121.7,93.7,1.59181329,4.375458054,93.8,662774.3,682578.3,3546827.2,814739.4,803255.9,662774.3,592291.8,482360.2,138748.7,121426.8,39692.0,37623.0,11171.8,9491.2,87884.8,74312.6,49835.4,40229.0,22380.1,18758.3,76506.8,50994.0,57527.4,33164.4,76506.8,50994.0,57527.4,33164.4,2502528.5,635264.5,625632.1,625632.1,122.4,100.6,-2.966814905,2.730342552,102.0,501516.9,510952.0,2486862.0,571255.5,559253.6,559253.6,451921.2,459927.9,66378.5,67992.1,49595.7,51253.4,2592582.4,658124.6,620498.8,648145.6,129.8,101.0,2.698680435,4.104264733,107.2,479140.3,499159.8,2566756.1,589607.9,527590.1,548253.1,413339.9,428177.5,92908.8,98794.8,65800.4,69736.4,3939.34869,0.0,0.0,218163.6,10771.0,3546.9,28285.9,26387.9,64912.5
2014-Q2,-39307.9,-31885.5,-1887.6,12952.5,2555491.6,2085625.3,360435.0,291882.8,848250.6,686703.6,555281.5,465493.4,253738.8,202412.3,548222.7,443188.8,1093067.2,904626.6,91506.1,95237.1,102032.6,80552.6,72080.6,63653.4,40478.4,34098.2,199082.3,154729.1,39664.5,33167.4,2618947.3,2137385.6,10445074.7,2621732.5,2618947.3,2611268.7,122.6,95.6,1.243483752,5.10847567,94.8,2137385.6,2129171.8,10928581.8,2510397.6,63455.7,51760.3,20318.8,34915.2,1698754.0,1732103.9,127.1,1344308.2,1362592.5,81885.8,61866.2,1438172.2,1146012.1,5936377.6,1490041.4,1470384.2,1484094.4,125.7,94.5,1.278527087,5.464028811,94.9,1172240.1,1181066.6,6281289.4,1442871.0,32212.0,26228.0,146484.1,110201.8,966826.1,242675.1,228369.9,241706.5,132.1,91.2,-0.013921961,-2.190899569,94.4,172068.0,182915.9,1060367.3,243576.3,1552270.0,1234106.3,939182.3,908824.3,124.6,760049.8,729630.3,3395265.6,852217.8,839647.2,848816.4,123.1,94.7,1.046714479,4.391883234,94.8,685670.4,689722.9,3583952.4,823267.4,839647.2,685670.4,623504.7,501895.8,147159.3,127822.8,43028.8,40320.9,11868.7,9959.0,92261.8,77542.9,43616.4,34975.0,25366.8,20976.9,99535.1,55493.3,74379.4,43713.7,99535.1,55493.3,74379.4,43713.7,2475766.3,621421.8,618941.6,618941.6,121.0,99.5,0.070862676,1.61800139,102.0,506111.5,511314.1,2488624.2,571660.3,551543.2,551543.2,455636.1,459501.9,67398.4,69633.9,50475.4,51490.8,2603308.2,653435.0,658249.4,650827.1,130.6,101.6,-0.159916449,2.371500543,107.0,507999.1,498361.6,2562651.5,588665.0,559250.2,552609.0,437213.9,428779.3,98999.3,99781.5,70785.2,71096.5,3984.03523,0.0,0.0,274147.4,20318.8,13043.5,34915.2,18800.2,77000.0
2014-Q3,-18965.2,-27980.4,28360.9,21486.7,2672196.4,2147396.8,394582.6,317624.3,860349.8,693602.6,563831.9,468015.5,265324.4,209376.3,569083.6,452030.6,1151939.6,926793.6,93168.7,97044.8,102878.9,80214.8,74461.1,64574.3,42058.7,34834.9,229119.1,164243.5,41169.5,33850.7,2746762.4,2207343.6,10702740.2,2634054.2,2746762.4,2675685.0,124.2,96.8,1.164273825,4.954273372,95.9,2207343.6,2153961.2,11055820.5,2539625.5,74566.0,59946.8,39718.5,42062.3,1794319.8,1769794.6,128.2,1390246.6,1379985.3,98653.0,69344.7,1506785.0,1186520.0,6052068.2,1489476.1,1536291.0,1513017.0,126.7,95.3,1.136818598,5.179753285,95.9,1210147.0,1194493.2,6352696.3,1459273.8,29506.0,23627.0,159375.9,110754.9,1031149.4,253776.4,258028.8,257787.3,139.8,96.5,0.820532392,0.488488985,95.1,180099.6,184416.7,1069068.0,245574.9,1634943.9,1279491.7,931689.3,914553.5,124.5,746673.8,734746.4,3460373.6,851633.4,870756.4,865093.4,124.1,95.5,1.054225549,4.368255375,95.8,703110.0,696994.2,3621735.3,831946.5,870756.4,703110.0,649294.9,517454.5,144047.1,123616.0,42031.6,38626.9,12799.1,10562.9,89216.4,74426.2,51061.2,40655.9,26353.1,21383.6,60932.9,56544.4,43563.8,35294.7,60932.9,56544.4,43563.8,35294.7,2470193.5,607939.9,617548.4,617548.4,119.9,98.6,0.699168317,3.185323305,102.7,509141.5,514889.0,2506023.9,575657.2,549030.3,549030.3,458439.4,464172.7,68518.1,68725.4,50702.2,50542.2,2582115.0,635485.0,636513.6,645528.7,130.8,101.8,-0.995109324,-0.02523902,105.9,480780.7,493402.3,2537150.3,582807.2,538140.3,543083.4,411425.1,421882.4,98373.3,101631.8,69355.5,70957.8,4063.2195,0.0,0.0,271070.5,39718.5,11223.2,42062.3,21275.8,43447.3
2014-Q4,-25943.4,3296.1,11923.3,14541.8,2632524.4,2109261.1,317161.5,247741.7,856021.2,703018.5,575733.2,470796.3,282531.2,219828.7,574304.5,444881.3,1176810.5,938672.2,95371.8,99456.8,105737.6,81490.6,77618.4,65375.1,43733.0,35272.4,236070.4,177685.4,43974.8,34510.6,2697695.4,2161552.5,10892716.5,2633320.2,2697695.4,2723179.1,125.0,97.4,1.149099156,4.826939795,97.0,2161552.5,2178712.4,11182862.8,2568808.3,65171.0,52291.4,-114807.9,-23945.0,1931926.5,1836386.5,131.8,1464546.0,1393668.9,129363.2,95489.4,1556735.9,1186631.7,6345172.3,1533948.9,1587898.9,1586293.1,131.2,98.7,1.191174648,5.02982996,97.1,1210514.7,1208721.7,6428368.0,1476656.3,31163.0,23883.0,214664.4,158541.8,1023751.7,247492.5,344027.6,255937.9,137.6,94.9,0.863511326,0.977568902,96.0,254031.3,186009.2,1078299.5,247695.5,1717262.1,1306004.2,906520.1,959591.6,127.8,709028.2,750694.6,3569065.1,862823.5,923264.3,892266.3,126.9,97.7,0.886837045,4.657388498,96.6,720916.1,703175.4,3653854.2,839324.5,923264.3,720916.1,704030.9,538676.5,140417.5,120292.3,38856.9,35519.7,13375.5,10900.0,88185.2,73872.6,57162.9,44444.4,21652.9,17503.0,-16744.2,57199.0,-11888.0,51409.8,-16744.2,57199.0,-11888.0,51409.8,2557211.1,618207.2,639302.8,639302.8,125.2,102.9,-0.807358035,-3.008590118,101.9,531117.2,510732.0,2485791.3,571009.5,563514.9,563514.9,476731.6,459125.7,75787.9,71731.5,54385.6,51872.5,2544026.6,615019.8,665246.2,636006.7,128.2,99.7,0.565030238,2.087703963,106.5,519193.9,496190.2,2551486.0,586100.2,552272.4,533307.4,442465.4,425605.1,112973.7,103046.9,76728.5,70878.9,4136.49521,0.0,0.0,-58457.2,-114807.9,-71813.3,-23945.0,14854.6,88035.7
2015-Q1,18145.4,-14656.7,31609.7,28380.8,2655121.2,2100200.6,373324.5,281894.2,838837.0,686263.3,579827.5,468270.5,273054.0,206755.0,578315.0,439537.0,1169905.7,925288.1,97644.9,101692.0,110846.4,84202.2,79797.1,65691.3,45468.8,36061.5,212357.6,162964.3,45475.9,35139.8,2728180.7,2158040.0,11161175.4,2625556.5,2728180.7,2790293.8,126.5,98.6,1.226325435,4.869631122,98.2,2158040.0,2205430.5,11320001.1,2600310.2,73059.5,57839.4,-26610.1,32301.5,1769308.1,1864153.5,132.1,1345851.0,1411056.8,69943.6,51899.8,1558274.3,1188361.9,6414036.6,1508838.9,1588950.6,1603509.2,131.1,98.6,1.152675214,4.844746831,98.2,1211974.4,1222654.3,6502466.2,1493677.4,30676.2,23612.5,110414.0,81976.8,1050937.9,247222.8,180357.6,262734.5,139.4,96.2,1.297633535,2.996366191,97.2,133876.6,188422.9,1092291.9,250909.7,1658894.2,1263874.2,967337.3,958595.5,128.4,748277.9,746605.4,3668873.4,863066.3,889558.0,917218.4,128.4,98.9,1.56740042,4.632238959,98.1,693216.8,714196.9,3711124.8,852480.1,889558.0,693216.8,666608.7,509890.9,140365.7,119320.8,39389.5,35748.2,12952.1,10158.4,88024.0,73414.3,57522.1,43842.4,25061.5,20162.6,77779.4,44508.4,55061.1,30899.7,77779.4,44508.4,55061.1,30899.7,2402947.4,565269.7,600736.9,600736.9,118.4,97.3,-0.633751434,-0.676531088,101.3,498372.6,507495.2,2470037.6,567390.8,532075.8,532075.8,450378.5,456872.2,68661.1,71967.2,47994.1,50342.9,2461574.1,579061.1,582591.5,615393.5,128.4,99.9,-3.441382634,-4.015830555,102.9,466762.9,479114.4,2463679.6,565930.3,484080.1,508291.5,402498.0,410549.0,98511.4,104602.0,64264.9,68195.3,4250.97506,0.0,0.0,85954.2,-26610.1,-23019.8,32301.5,20875.7,7760.3
2015-Q2,8809.0,17177.1,32729.3,35649.6,2783544.0,2172743.9,409907.4,310969.6,866376.9,699528.2,602875.7,485053.0,282761.1,213247.1,606414.5,455128.7,1224498.6,948999.0,100099.7,104050.9,110050.9,82657.3,81269.5,66397.7,46680.7,36703.2,233194.4,168218.5,46788.9,35842.7,2867948.4,2238704.4,11435033.8,2638773.4,2867948.4,2858758.4,128.1,99.9,1.162446168,4.785691088,99.4,2238704.4,2231067.4,11451590.0,2630537.4,84404.4,65960.5,-23116.7,32175.0,1876091.5,1909765.0,134.2,1403678.4,1422948.1,100131.2,69873.5,1590742.3,1202958.3,6551450.0,1511826.9,1622535.9,1637862.5,132.4,99.6,1.175073882,4.737650832,99.4,1227094.0,1237021.4,6578875.0,1511229.2,31793.6,24135.7,153424.4,106710.9,1081005.0,249455.1,253555.6,270251.3,143.1,98.8,0.207646205,3.224605126,97.4,176584.4,188814.2,1094560.0,251430.7,1722667.1,1296967.5,1006164.7,977673.8,130.0,770121.8,752200.4,3751295.7,865657.2,924217.8,937823.9,129.7,99.9,1.208471568,4.799735808,99.3,713107.1,722827.8,3755972.6,862782.1,924217.8,713107.1,689884.9,525591.9,148687.0,122854.7,41889.9,37799.4,14149.1,10815.6,92648.0,74239.7,56328.3,41550.2,29317.6,23110.3,81946.9,37099.2,57014.7,27439.8,81946.9,37099.2,57014.7,27439.8,2487614.7,574047.4,621903.7,621903.7,123.5,101.5,-0.81116658,-1.551972781,100.5,504800.7,503378.6,2450001.5,562788.3,547881.6,547881.6,454288.5,451969.5,74022.1,76292.7,50512.2,51763.6,2418906.4,558192.1,613094.7,604726.6,129.3,100.6,-2.376334336,-6.146648383,100.4,472071.4,467729.0,2405134.3,552481.9,502932.0,496850.9,402719.5,399991.3,110162.7,110776.0,69351.9,69663.9,4333.46568,0.0,0.0,-17425.4,-23116.7,-41455.6,32175.0,19314.7,-22684.7
