country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108292.0,198129.2,,,,5.2,-1.846550883,-1.846550883,,,47.3,,,,2093007.5,359298.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65640.8,120095.3,,,,5.8,3.005676083,3.005676083,40.5,,,,1140226.6,195738.5,,,,,,,,,,,,14525.9,26576.4,,,,4.2,1.812040269,1.812040269,41.4,,,,347353.1,59628.8,,,,,,,,,,,27566.1,50434.4,,,,7.6,-3.541199875,-3.541199875,45.8,,,,364817.4,62626.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23375.3,42767.0,,,,5.6,-1.328551889,-1.328551889,34.1,,,,418190.3,71789.2,,,,,,,,,,,,,19819.7,36261.8,,,,7.3,-16.092030744,-16.092030744,21.2,,,,271957.1,46685.9,,,,,,,,,,,,,,,0.54657,,,,,,,,,,,,94377.2,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126877.0,214037.4,,,,5.8,5.099128024,5.099128024,,,49.8,,,,2199732.7,377619.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76339.5,128782.2,,,,6.4,4.595198165,4.595198165,42.4,,,,1192622.3,204733.0,,,,,,,,,,,,18936.6,31945.5,,,,5.1,6.806136467,6.806136467,44.2,,,,370994.5,63687.2,,,,,,,,,,,29329.7,49478.2,,,,8.2,-1.489566022,-1.489566022,45.1,,,,359383.2,61694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28223.5,47612.1,,,,6.6,2.666343841,2.666343841,35.0,,,,429340.7,73703.3,,,,,,,,,,,,,26165.9,44141.0,,,,8.0,19.798763826,19.798763826,25.4,,,,325801.2,55929.1,,,,,,,,,,,,,,,0.59278,,,,,,,,,,,,173193.3,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146415.0,215501.0,,,,6.7,-1.211522845,-1.211522845,,,49.2,,,,2173082.4,373045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86591.6,127449.9,,,,7.5,-3.456591661,-3.456591661,40.9,,,,1151398.2,197656.2,,,,,,,,,,,,22256.3,32757.9,,,,5.8,3.438083329,3.438083329,45.7,,,,383749.6,65876.9,,,,,,,,,,,32816.4,48300.8,,,,9.8,-7.026030221,-7.026030221,42.0,,,,334132.8,57359.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40161.1,59111.1,,,,8.5,10.077119869,10.077119869,38.6,,,,472605.9,81130.5,,,,,,,,,,,,,28802.4,42392.8,,,,10.3,-14.03622353,-14.03622353,21.8,,,,280071.0,48078.8,,,,,,,,,,,,,,,0.67942,,,,,,,,,,,,111267.0,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171559.5,217341.1,,,,7.9,0.017868054,0.017868054,,,49.2,,,,2173470.7,373111.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103153.7,130680.9,,,,8.9,0.158692633,0.158692633,41.0,,,,1153225.4,197969.9,,,,,,,,,,,,26745.1,33882.2,,,,6.8,2.291612546,2.291612546,46.8,,,,392543.6,67386.5,,,,,,,,,,,33963.7,43027.1,,,,12.5,-18.575051118,-18.575051118,34.2,,,,272067.5,46704.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45758.7,57969.7,,,,10.1,-3.690582597,-3.690582597,37.2,,,,455164.0,78136.3,,,,,,,,,,,,,32526.1,41205.8,,,,11.9,-2.452184005,-2.452184005,21.3,,,,273203.2,46899.8,,,,,,,,,,,,,,,0.78936,,,,,,,,,,,,173673.4,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200525.4,225511.9,,,,9.0,2.100721494,2.100721494,,,50.2,,,,2219129.3,380949.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123420.7,138799.5,,,,10.3,3.855335434,3.855335434,42.5,,,,1197686.1,205602.3,,,,,,,,,,,,32643.5,36711.1,,,,8.0,3.741014015,3.741014015,48.5,,,,407228.7,69907.4,,,,,,,,,,,35788.2,40247.6,,,,13.9,-5.116694207,-5.116694207,32.4,,,,258146.6,44315.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52955.3,59553.8,,,,11.1,4.649084509,4.649084509,38.9,,,,476324.9,81768.9,,,,,,,,,,,,,35542.6,39971.4,,,,12.6,3.49423731,3.49423731,22.0,,,,282749.6,48538.6,,,,,,,,,,,,,,,0.8892,,,,,,,,,,,,162492.5,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240602.4,241604.1,,,,10.4,4.200106209,4.200106209,,,52.3,,,,2312335.0,396950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150070.4,150695.2,,,,11.9,5.311431775,5.311431775,44.8,,,,1261300.4,216522.7,,,,,,,,,,,,38063.2,38221.6,,,,9.2,1.6574784,1.6574784,49.3,,,,413978.5,71066.1,,,,,,,,,,,45882.3,46073.3,,,,15.8,12.583554943,12.583554943,36.5,,,,290630.6,49891.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61109.8,61364.2,,,,11.9,8.169926953,8.169926953,42.1,,,,515240.3,88449.4,,,,,,,,,,,,,47401.9,47599.2,,,,13.8,21.90893406,21.90893406,26.9,,,,344697.0,59172.8,,,,,,,,,,,,,,,0.99585,,,,,,,,,,,,175882.2,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288798.7,255154.0,,,,12.2,2.394778354,2.394778354,,,53.6,,,,2367710.3,406456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178022.1,157282.7,,,,13.7,2.74019938,2.74019938,46.0,,,,1295862.5,222455.9,,,,,,,,,,,,45568.0,40259.4,,,,10.6,4.016413708,4.016413708,51.3,,,,430605.5,73920.5,,,,,,,,,,,58828.6,51975.2,,,,19.0,6.504491346,6.504491346,38.9,,,,309534.7,53136.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67311.5,59469.8,,,,12.8,2.181224496,2.181224496,43.0,,,,526478.9,90378.7,,,,,,,,,,,,,53835.1,47563.3,,,,15.6,0.318120929,0.318120929,27.0,,,,345793.5,59361.1,,,,,,,,,,,,,,,1.13186,,,,,,,,,,,,151022.3,,,,,,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332437.4,262574.5,,,,14.1,-0.317761322,-0.317761322,,,53.4,,,,2360186.7,405164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215512.6,170221.9,,,,16.2,2.873473156,2.873473156,47.4,,,,1333098.8,228848.1,,,,,,,,,,,,54890.9,43355.4,,,,12.5,2.262344269,2.262344269,52.5,,,,440347.3,75592.8,,,,,,,,,,,63466.7,50129.0,,,,21.0,-2.340802132,-2.340802132,38.0,,,,302289.1,51892.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70376.3,55586.5,,,,13.4,-0.43389705,-0.43389705,42.8,,,,524194.5,89986.5,,,,,,,,,,,,,54386.2,42956.7,,,,16.7,-5.836661838,-5.836661838,25.4,,,,325610.7,55896.4,,,,,,,,,,,,,,,1.26607,,,,,,,,,,,,85867.7,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380555.4,268690.1,,,,16.3,-1.01825051,-1.01825051,,,52.8,,,,2336154.1,401038.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248763.7,175638.9,,,,18.8,-0.517135824,-0.517135824,47.1,,,,1326204.8,227664.6,,,,,,,,,,,,63166.3,44598.4,,,,14.0,2.260289479,2.260289479,53.7,,,,450300.4,77301.4,,,,,,,,,,,66092.9,46664.7,,,,23.6,-7.38821155,-7.38821155,35.2,,,,279955.3,48058.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72344.1,51078.3,,,,14.0,-1.545410435,-1.545410435,42.1,,,,516093.6,88595.9,,,,,,,,,,,,,58030.8,40972.5,,,,17.4,2.142651001,2.142651001,25.9,,,,332587.4,57094.0,,,,,,,,,,,,,,,1.41634,,,,,,,,,,,,96187.3,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426675.7,268939.9,,,,18.7,-2.137038978,-2.137038978,,,51.7,,,,2286229.5,392468.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282339.0,177962.4,,,,21.6,-1.423282691,-1.423282691,46.4,,,,1307329.2,224424.3,,,,,,,,,,,,71987.7,45374.9,,,,15.7,1.865260809,1.865260809,54.7,,,,458699.7,78743.3,,,,,,,,,,,67997.4,42859.8,,,,25.6,-5.259895594,-5.259895594,33.3,,,,265230.0,45531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79595.8,50170.4,,,,14.6,5.490778336,5.490778336,44.4,,,,544431.1,93460.5,,,,,,,,,,,,,64415.0,40601.7,,,,18.4,5.347380095,5.347380095,27.3,,,,350372.1,60147.1,,,,,,,,,,,,,,,1.58651,,,,,,,,,,,,60911.7,,,,,,
1993,19868.0,19868.0,19868.0,225908.0,225908.0,225908.0,445703.5,445703.5,445703.5,2076250.7,2076249.7,2076250.7,16462.4,16462.4,16462.4,61191.4,61191.4,61191.4,138717.1,138717.1,138717.1,650732.0,650732.0,650732.0,102870.7,102870.7,102870.7,336028.9,336028.9,336028.9,14868.0,14868.0,14868.0,56562.4,56562.4,56562.4,60416.1,60416.1,60416.1,260587.1,260587.1,260587.1,275655.9,275655.9,275655.9,1296177.4,1296177.4,1296177.4,37502.7,37502.7,37502.7,123125.2,123125.2,123125.2,81265.0,81265.0,81265.0,349096.6,349096.6,349096.6,35542.6,35542.6,35542.6,226970.7,226970.7,226970.7,60929.5,60929.5,60929.5,336397.9,336397.9,336397.9,480994.5,480994.5,480994.5,2315155.8,2315155.8,2315155.8,480994.5,274703.4,480994.5,480994.5,20.8,20.8,1.265238876,1.265238876,,,52.4,2315155.8,2315155.8,2315155.8,2315155.8,397434.2,480994.5,480994.5,480994.5,,,,,244466.1,244466.1,6365.8,57543.8,43157.6,12713.1,35817.6,24874.7,30045.4,26994.2,50111.6,35291.0,35291.0,35291.0,236987.1,236987.1,236987.1,0.0,0.0,0.0,11587.4,11586.4,11587.4,-1099.1,-1099.1,-11020.0,-11020.0,-11020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394111.0,394111.0,394111.0,21.8,1808597.9,1808597.9,1808597.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306952.1,175305.1,306952.1,306952.1,23.4,23.4,0.202062347,0.202062347,46.5,1309970.8,1309970.8,1309970.8,1309970.8,224877.8,306952.1,306952.1,76738.0,1309970.8,1309970.8,327492.7,,,,,394111.0,87158.9,49777.8,87158.9,87158.9,17.5,17.5,8.7044699,8.7044699,59.4,498627.1,498627.1,498627.1,498627.1,85597.5,1309970.8,1309970.8,1309970.8,68114.6,68114.6,68114.6,26.7,254734.4,254734.4,254734.4,70937.6,40513.6,70937.6,70937.6,26.9,26.9,-0.55497433,-0.55497433,33.1,263758.0,263758.0,263758.0,263758.0,45278.4,70937.6,70937.6,70937.6,263758.0,263758.0,263758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2823.0,-2823.0,-2823.0,-9023.6,-9023.6,-9023.6,-2823.0,-2823.0,-2823.0,-9023.6,-9023.6,-9023.6,68114.6,68114.6,95787.0,54705.4,95787.0,95787.0,15.9,15.9,10.379021775,10.379021775,49.0,600937.7,600937.7,600937.7,600937.7,103160.7,85086.0,85086.0,85086.0,555902.2,555902.2,555902.2,10701.0,10701.0,10701.0,43110.6,43110.6,43110.6,75919.0,43358.5,75919.0,75919.0,20.2,20.2,7.037554354,7.037554354,29.2,375029.8,375029.8,375029.8,375029.8,64380.0,60512.0,60512.0,60512.0,276702.5,276702.5,276702.5,15407.0,15407.0,15407.0,100907.1,100907.1,100907.1,,,1.75096,0.0,0.0,0.0,1918.0,1918.0,-1099.1,-1099.1,-1099.1,25915.5,25915.5,25915.5,16891.9,,,,,,
1994,10815.0,10815.0,10815.0,180493.1,180493.1,180493.1,503119.6,503119.6,503119.6,2138538.2,2138537.2,2138538.2,20470.7,20470.7,20470.7,66025.5,66025.5,66025.5,153585.3,153585.3,153585.3,665836.8,665836.8,665836.8,114556.6,114556.6,114556.6,345101.7,345101.7,345101.7,16648.9,16648.9,16648.9,58201.9,58201.9,58201.9,66620.9,66620.9,66620.9,267101.8,267101.8,267101.8,312414.8,312414.8,312414.8,1339758.6,1339758.6,1339758.6,42821.5,42821.5,42821.5,128788.9,128788.9,128788.9,91420.6,91420.6,91420.6,361851.5,361851.5,361851.5,40523.3,40523.3,40523.3,229232.8,229232.8,229232.8,71028.5,71028.5,71028.5,352783.6,352783.6,352783.6,545092.6,545092.6,545092.6,2389240.8,2389240.8,2389240.8,545092.6,290211.4,545092.6,545092.6,22.8,22.8,3.200000004,3.200000004,,,54.0,2389240.8,2389240.8,2389240.8,2389240.8,410152.1,545092.6,545092.6,545092.6,,,,,271880.8,271880.8,7082.2,63012.3,47858.3,12689.8,38506.0,26936.2,34222.9,30990.4,58441.0,41973.0,41973.0,41973.0,250735.0,250735.0,250735.0,0.0,0.0,0.0,8715.4,8714.4,8715.4,-6044.9,-6044.9,-12166.9,-12166.9,-12166.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450543.1,450543.1,450543.1,24.2,1865125.1,1865125.1,1865125.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351396.9,187086.4,351396.9,351396.9,25.8,25.8,4.007268426,4.007268426,48.4,1362464.9,1362464.9,1362464.9,1362464.9,233889.3,351396.9,351396.9,87849.2,1362464.9,1362464.9,340616.2,,,,,450543.1,99146.2,52786.2,99146.2,99146.2,19.7,19.7,0.808851535,0.808851535,59.9,502660.3,502660.3,502660.3,502660.3,86289.8,1362464.9,1362464.9,1362464.9,89779.5,89779.5,89779.5,29.1,308159.7,308159.7,308159.7,81703.5,43499.5,81703.5,81703.5,28.6,28.6,8.247155896,8.247155896,35.9,285510.5,285510.5,285510.5,285510.5,49012.5,81703.5,81703.5,81703.5,285510.5,285510.5,285510.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8076.0,8076.0,8076.0,22649.2,22649.2,22649.2,8076.0,8076.0,8076.0,22649.2,22649.2,22649.2,89779.5,89779.5,106562.0,56734.4,106562.0,106562.0,17.3,17.3,2.485785074,2.485785074,50.3,615875.8,615875.8,615875.8,615875.8,105725.1,93256.0,93256.0,93256.0,562528.8,562528.8,562528.8,13306.0,13306.0,13306.0,51663.8,51663.8,51663.8,95747.0,50976.4,95747.0,95747.0,22.0,22.0,16.092832733,16.092832733,33.9,435382.7,435382.7,435382.7,435382.7,74740.5,77675.0,77675.0,77675.0,329046.9,329046.9,329046.9,18072.0,18072.0,18072.0,108298.3,108298.3,108298.3,,,1.87826,0.0,0.0,0.0,-32.4,-32.4,-6044.9,-6044.9,-6044.9,35462.8,35462.8,35462.8,58112.1,,,,,,
1995,3723.0,3723.0,3723.0,174749.6,174749.6,174749.6,575154.8,575154.8,575154.8,2202694.3,2202693.3,2202694.3,19444.4,19444.4,19444.4,52886.4,52886.4,52886.4,173960.9,173960.9,173960.9,682864.6,682864.6,682864.6,132346.1,132346.1,132346.1,367533.3,367533.3,367533.3,19025.3,19025.3,19025.3,60267.4,60267.4,60267.4,76974.1,76974.1,76974.1,282860.8,282860.8,282860.8,362724.2,362724.2,362724.2,1403254.0,1403254.0,1403254.0,51096.0,51096.0,51096.0,142440.5,142440.5,142440.5,106224.4,106224.4,106224.4,374542.7,374542.7,374542.7,45853.0,45853.0,45853.0,231163.1,231163.1,231163.1,82576.5,82576.5,82576.5,372246.9,372246.9,372246.9,622900.8,622900.8,622900.8,2463307.2,2463307.2,2463307.2,622900.8,307214.0,622900.8,622900.8,25.3,25.3,3.099999997,3.099999997,,,55.7,2463307.2,2463307.2,2463307.2,2463307.3,422866.8,622900.8,622900.8,622900.8,551102.0,22289.0,22289.0,-9190.0,310061.1,310061.1,7940.8,70032.2,52729.0,14314.2,43570.3,31186.5,40078.7,35185.0,67753.2,47746.0,47746.0,47746.0,262470.0,262470.0,262470.0,0.0,0.0,0.0,3421.8,3420.8,3421.8,2958.9,2958.9,-12919.5,-12919.5,-12919.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76741.0,76741.0,76741.0,505965.4,505965.4,505965.4,26.4,1915668.8,1915668.8,1915668.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403019.0,198768.5,403019.0,403019.0,27.9,27.9,5.926613105,5.926613105,51.3,1443212.9,1443212.9,1443212.9,1443212.9,247751.0,403019.0,403019.0,100754.8,1443212.9,1443212.9,360803.2,,,,,505965.4,102946.4,50773.0,102946.4,102946.4,21.8,21.8,-6.008904414,-6.008904414,56.3,472455.9,472455.9,472455.9,472455.9,81104.7,1443212.9,1443212.9,1443212.9,110253.5,110253.5,110253.5,31.3,352009.1,352009.1,352009.1,97810.5,48240.0,97810.5,97810.5,30.9,30.9,10.691265851,10.691265851,39.7,316035.2,316035.2,316035.2,316035.2,54252.6,97810.5,97810.5,97810.5,316035.2,316035.2,316035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12443.0,12443.0,12443.0,35973.8,35973.8,35973.8,12443.0,12443.0,12443.0,35973.8,35973.8,35973.8,110253.5,110253.5,124816.0,61559.1,124816.0,124816.0,18.3,18.3,10.937404093,10.937404093,55.8,683236.6,683236.6,683236.6,683236.6,117288.7,108064.0,108064.0,108064.0,621704.9,621704.9,621704.9,16752.0,16752.0,16752.0,59759.1,59759.1,59759.1,121093.0,59722.9,121093.0,121093.0,23.8,23.8,16.790808332,16.790808332,39.6,508486.9,508486.9,508486.9,508486.9,87290.1,99425.0,99425.0,99425.0,393790.4,393790.4,393790.4,21668.0,21668.0,21668.0,115734.4,115734.4,115734.4,,,2.02758,0.0,0.0,0.0,-1857.0,-1857.0,2958.9,2958.9,2958.9,20879.8,20879.8,20879.8,56853.6,,,,,,
