country,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS,RUS
1996-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993745.7,890906.1,,,,,,,,,,,42480309.5,1802867.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079533.0,482389.8,,,,,,,,,16754241.6,711051.4,,,,,,,,,392245.0,175274.9,,,,,,,,,12732514.5,540369.0,,,,,,,,,,,419554.5,187478.1,,,,,,,,,7837756.9,332635.0,,,,,,472196.2,211001.1,,,,,,,,,9616528.1,408126.2,,,,,,,,,415558.3,185692.4,,,,,,,,,5754187.6,244208.2,,,,,,,,,,,2.23789,,,45775.2,,,,,1293456.0,
1996-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085672.4,875117.2,,,,,,,,,,,42265586.8,1793754.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149933.9,482495.2,,,,,,,,,16644002.3,706372.8,,,,,,,,,414993.4,174125.1,,,,,,,,,12798244.2,543158.5,,,,,,,,,,,441980.3,185448.4,,,,,,,,,7282815.4,309083.3,,,,,,521694.2,218895.1,,,,,,,,,9731090.0,412988.2,,,,,,,,,431807.8,181180.2,,,,,,,,,5535221.0,234915.2,,,,,,,,,,,2.38331,,,-11121.7,,,,,1344656.0,
1996-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207227.7,866424.0,,,,,,,,,,,41632721.7,1766896.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171325.5,459791.5,,,,,,,,,16203680.3,687685.5,,,,,,,,,424524.4,166642.6,,,,,,,,,12796586.7,543088.2,,,,,,,,,,,415471.1,163088.8,,,,,,,,,6560628.2,278433.6,,,,,,539768.5,211880.4,,,,,,,,,9643698.0,409279.3,,,,,,,,,448403.3,176016.0,,,,,,,,,5645244.1,239584.6,,,,,,,,,,,2.54751,,,104541.6,,,,,2073372.5,
1996-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316914.7,872597.2,,,,,,,,,,,41722472.6,1770705.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211821.3,456396.5,,,,,,,,,16451315.1,698195.2,,,,,,,,,435322.6,163951.3,,,,,,,,,12844323.6,545114.1,,,,,,,,,,,535412.2,201647.1,,,,,,,,,7849769.5,333144.9,,,,,,550834.2,207455.4,,,,,,,,,9554774.8,405505.4,,,,,,,,,436844.4,164524.5,,,,,,,,,5769910.4,244875.5,,,,,,,,,,,2.65519,,,20368.9,,,,,792200.0,
1997-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395708.9,886594.3,,,,,,,,,,,42282844.0,1794487.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327599.5,491312.7,,,,,,,,,17029892.7,722750.0,,,,,,,,,506121.0,187303.2,,,,,,,,,12474063.9,529400.3,,,,,,,,,,,478453.5,177064.1,,,,,,,,,7174619.6,304491.4,,,,,,554474.7,205197.8,,,,,,,,,9191063.3,390069.5,,,,,,,,,463475.3,171521.1,,,,,,,,,5501008.8,233463.3,,,,,,,,,,,2.70215,,,-7464.5,,,,,1914213.3,
1997-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459475.7,885758.5,,,,,,,,,,,41843289.9,1775832.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391558.7,501157.6,,,,,,,,,17009194.7,721871.6,,,,,,,,,525242.0,189161.3,,,,,,,,,12404614.4,526452.8,,,,,,,,,,,466383.2,167963.8,,,,,,,,,6714321.3,284956.3,,,,,,566656.7,204076.4,,,,,,,,,9336713.8,396250.9,,,,,,,,,504320.0,181626.4,,,,,,,,,5466462.5,231997.1,,,,,,,,,,,2.77669,,,13955.1,,,,,1844908.1,
1997-Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547965.2,910367.2,,,,,,,,,,,42837597.6,1818031.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445215.4,516363.7,,,,,,,,,17194298.8,729727.4,,,,,,,,,532967.5,190424.9,,,,,,,,,12392886.8,525955.1,,,,,,,,,,,474322.4,169471.5,,,,,,,,,6817949.3,289354.3,,,,,,594016.1,212237.1,,,,,,,,,9732878.9,413064.2,,,,,,,,,546012.0,195085.6,,,,,,,,,5697881.0,241818.5,,,,,,,,,,,2.79883,,,47455.7,,,,,2397464.7,
1997-Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634557.6,928964.7,,,,,,,,,,,43259675.8,1835944.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499616.6,528776.0,,,,,,,,,17921944.3,760608.8,,,,,,,,,538041.8,189717.6,,,,,,,,,12685573.2,538376.8,,,,,,,,,,,457028.3,161151.6,,,,,,,,,6381838.1,270845.7,,,,,,591641.0,208617.1,,,,,,,,,10030064.8,425676.8,,,,,,,,,570379.1,201119.9,,,,,,,,,6099734.1,258873.2,,,,,,,,,,,2.83601,,,118609.0,,,,,2339989.5,
1998-Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558035.9,901037.0,,,,,,,,,,,41744422.6,1771636.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438335.4,506636.2,,,,,,,,,16972602.7,720318.6,,,,,,,,,434887.7,153183.9,,,,,,,,,12704165.0,539165.8,,,,,,,,,,,470053.4,165570.6,,,,,,,,,6580981.0,279297.4,,,,,,536566.1,188998.9,,,,,,,,,9309073.5,395077.8,,,,,,,,,562386.9,198094.0,,,,,,,,,6031223.1,255965.6,,,,,,,,,,,2.83899,,,240580.1,,,,,2208823.4,
1998-Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2683635.8,891195.0,,,,,,,,,,,41292724.5,1752466.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485690.1,493375.3,,,,,,,,,16920434.3,718104.6,,,,,,,,,441069.7,146472.6,,,,,,,,,12664587.6,537486.1,,,,,,,,,,,455973.1,151421.8,,,,,,,,,6192659.7,262817.0,,,,,,568397.7,188756.3,,,,,,,,,9322658.5,395654.4,,,,,,,,,541280.1,179750.9,,,,,,,,,5433729.6,230607.9,,,,,,,,,,,3.01128,,,273785.2,,,,,1626114.1,
